gm_code,gm_naam,jaar,lbm,afw,fys,onv,soc,vrz,won
GM0293,Westervoort,2020,4.089824242069294,-0.012440609074391517,-0.002895359848837966,0.018549031421235738,-0.004874182506860717,-0.036415275868708935,0.013195177728780106
GM0293,Westervoort,2022,4.083738905030259,-0.018525946113426034,-0.01604695608523009,0.025159364519276108,0.003431033427043181,-0.045817535775941054,0.014748147801425538
GM0294,Winterswijk,2002,4.113827919457446,0.011563068313760699,NA,NA,NA,NA,NA
GM0294,Winterswijk,2008,4.116743916652542,0.014479065508856486,NA,NA,NA,NA,NA
GM0294,Winterswijk,2012,4.125068216044772,0.022803364901086715,NA,NA,NA,NA,NA
GM0294,Winterswijk,2014,4.118911450656076,0.016646599512389965,0.003993681786489201,0.03991442753266841,0.043209010627373284,-0.11902775633563159,0.04855723590149039
GM0294,Winterswijk,2016,4.126607761722206,0.02434291057852108,NA,NA,NA,NA,NA
GM0294,Winterswijk,2018,4.143342507371247,0.04107765622756176,0.007125718254860755,0.05224258483164718,0.045672590162298334,-0.1104755676039157,0.04651233058267092
GM0294,Winterswijk,2020,4.157767370672351,0.05550251952866581,0.012660075327928705,0.060185154314644634,0.047911305993029285,-0.1032484262767714,0.03799441016983433
GM0294,Winterswijk,2022,4.1362608039818785,0.033995952838193205,0.015005454608128766,0.04928350872312893,0.040252913427901243,-0.10383054809443068,0.03328462417346468
GM0296,Wijchen,2002,4.052327045633985,-0.049937805509700894,NA,NA,NA,NA,NA
GM0296,Wijchen,2008,4.079058332539681,-0.023206518604003863,NA,NA,NA,NA,NA
GM0296,Wijchen,2012,4.102771134537422,5.062833937365172e-4,NA,NA,NA,NA,NA
GM0296,Wijchen,2014,4.086307618976782,-0.015957232166903392,-0.015093999438614492,0.034978767429900845,0.028600479027024065,-0.07730837250634429,0.012865893321130202
GM0296,Wijchen,2016,4.10640129928578,0.0041364481420953884,NA,NA,NA,NA,NA
GM0296,Wijchen,2018,4.131778058027369,0.0295132068836842,-0.010507111500153698,0.05647265690250851,0.026775426525308108,-0.06256559752048024,0.01933783247650123
GM0296,Wijchen,2020,4.160682371848003,0.05841752070431737,-0.006890823477950526,0.0647535961504017,0.03078311798064804,-0.05120525092734871,0.020976880978566592
GM0296,Wijchen,2022,4.1587292798194415,0.05646442867575564,-0.0014614133095059848,0.05848809067650614,0.029069806157133556,-0.056241751903467245,0.026609697055088886
GM0297,Zaltbommel,2002,4.060455940839531,-0.04180891030415498,NA,NA,NA,NA,NA
GM0297,Zaltbommel,2008,4.067677539595199,-0.03458731154848542,NA,NA,NA,NA,NA
GM0297,Zaltbommel,2012,4.065990033453158,-0.036274817690527386,NA,NA,NA,NA,NA
GM0297,Zaltbommel,2014,4.078120852934502,-0.0241439982091832,-0.01736133235449071,0.02153658687095683,0.03810945149404498,-0.09265168759722202,0.02622298337752746
GM0297,Zaltbommel,2016,4.066986795691586,-0.03527805545209865,NA,NA,NA,NA,NA
GM0297,Zaltbommel,2018,4.080906557121419,-0.02135829402226636,-0.017808137427892733,0.04179688073015166,0.032788054567666786,-0.1092473491516677,0.031112257259475345
GM0297,Zaltbommel,2020,4.080860980444861,-0.021403870698824427,-0.018642200702245888,0.03484584882190758,0.03019807482799228,-0.09688489046708686,0.02907929682060818
GM0297,Zaltbommel,2022,4.095467228886046,-0.006797622257638412,-0.01353855062990704,0.03395067473871728,0.02687849630857441,-0.08886439383854657,0.034776151163523235
GM0299,Zevenaar,2002,4.006309074575065,-0.09595577656862017,NA,NA,NA,NA,NA
GM0299,Zevenaar,2008,4.027236835273889,-0.07502801586979534,NA,NA,NA,NA,NA
GM0299,Zevenaar,2012,4.052989500866987,-0.04927535027669776,NA,NA,NA,NA,NA
GM0299,Zevenaar,2014,4.094137014137988,-0.008127837005698225,-0.008896285230464056,0.0596211653691521,0.02795071649892388,-0.09716199393931653,0.0103585602960061
GM0299,Zevenaar,2016,4.08768754105317,-0.014577310090514946,NA,NA,NA,NA,NA
GM0299,Zevenaar,2018,4.0944236201091755,-0.007841231034509502,-0.00459170090165688,0.054015272349672266,0.028865700456024785,-0.09869964188231196,0.012569138943762008
GM0299,Zevenaar,2020,4.121974713328392,0.019709862184706058,-2.9072381299504526e-4,0.060345475092775096,0.02606058283845124,-0.08421191462708824,0.01780644269356273
GM0299,Zevenaar,2022,4.127616543560817,0.025351692417131977,0.0012765003075294113,0.061434456831920316,0.024077147692678397,-0.08462314462252023,0.023186732207523816
GM0301,Zutphen,2002,4.070171868986475,-0.032092982157210154,NA,NA,NA,NA,NA
GM0301,Zutphen,2008,4.058033130811371,-0.04423172033231505,NA,NA,NA,NA,NA
GM0301,Zutphen,2012,4.08241156232144,-0.019853288822245473,NA,NA,NA,NA,NA
GM0301,Zutphen,2014,4.0794313017504695,-0.02283354939321593,-0.004940239501243379,0.00866005833524234,0.0033642848855887546,-0.02607799568341572,-0.003839657429388206
GM0301,Zutphen,2016,4.094202029173067,-0.00806282197061858,NA,NA,NA,NA,NA
GM0301,Zutphen,2018,4.092602735895269,-0.009662115248417102,-0.0029567998018801504,0.004883820268641499,0.003419458390427546,-0.019197685546872054,0.004189091441265783
GM0301,Zutphen,2020,4.098449147443411,-0.0038157037002740702,-0.00159101592200652,-0.0013759616456057884,0.006553708553761973,-0.011358002319548626,0.003955567633124602
GM0301,Zutphen,2022,4.1290229086629715,0.02675805751928664,0.0017402085361918416,0.011486744426543181,0.0047524340269010056,-0.010526846838662925,0.01930551736831327
GM0302,Nunspeet,2002,4.106601697243561,0.004336846099875556,NA,NA,NA,NA,NA
GM0302,Nunspeet,2008,4.126121028474525,0.023856177330839643,NA,NA,NA,NA,NA
GM0302,Nunspeet,2012,4.12024606170735,0.01798121056366472,NA,NA,NA,NA,NA
GM0302,Nunspeet,2014,4.128304389930845,0.026039538787160015,0.02931000130533861,0.0872822326217683,0.03438864675395585,-0.13667984481145737,0.01173850291755435
GM0302,Nunspeet,2016,4.139770053067061,0.037505201923376315,NA,NA,NA,NA,NA
GM0302,Nunspeet,2018,4.160332106423911,0.058067255280225924,0.0308518636167235,0.0820027568837266,0.033032150080093824,-0.1045481330606539,0.016728617760335608
GM0302,Nunspeet,2020,4.15516460270568,0.052899751561995036,0.032206230934003294,0.08095590578490412,0.03234087759631462,-0.11333998257466643,0.02073671982143918
GM0302,Nunspeet,2022,4.15844894545276,0.056184094309074735,0.03261120022877481,0.07123091137682815,0.03402180768239929,-0.11087899954991261,0.02919917457098481
GM0303,Dronten,2002,3.9665992127731338,-0.13566563837055187,NA,NA,NA,NA,NA
GM0303,Dronten,2008,4.003942769016275,-0.09832208212741043,NA,NA,NA,NA,NA
GM0303,Dronten,2012,4.024077348971715,-0.0781875021719705,NA,NA,NA,NA,NA
GM0303,Dronten,2014,4.063210705212966,-0.039054145930719236,0.028564788667693165,0.05067675231127107,0.034462762065610116,-0.15525411842149486,0.0024956694462009744
GM0303,Dronten,2016,4.074071697023507,-0.02819315412017835,NA,NA,NA,NA,NA
GM0303,Dronten,2018,4.07351734175187,-0.028747509391815296,0.01767219199925282,0.060106559732211746,0.02984393012406152,-0.14860425362943244,0.012234062382090764
GM0303,Dronten,2020,4.076186788573082,-0.026078062570602908,0.01483129226984927,0.057001332159895265,0.030331417533774257,-0.13945859657177861,0.011216492037656641
GM0303,Dronten,2022,4.100491221933946,-0.0017736292097391107,0.018313032726015227,0.0674506185465141,0.03499872059745738,-0.14202811243881064,0.019492111359084522
GM0307,Amersfoort,2002,4.106767549576131,0.004502698432445748,NA,NA,NA,NA,NA
GM0307,Amersfoort,2008,4.097950358474274,-0.0043144926694110896,NA,NA,NA,NA,NA
GM0307,Amersfoort,2012,4.1210486792744705,0.01878382813078532,NA,NA,NA,NA,NA
GM0307,Amersfoort,2014,4.1282722383807515,0.02600738723706606,-0.006191146218224806,-0.022333663200376056,-0.005201187062026462,0.07208167154534299,-0.01234828782764988
GM0307,Amersfoort,2016,4.14419623818204,0.04193138703835537,NA,NA,NA,NA,NA
GM0307,Amersfoort,2018,4.152828952691831,0.05056410154814551,-0.009826293289978647,-0.006064586136332527,-0.008389828236466659,0.06915045899077127,0.005694350220151805
GM0307,Amersfoort,2020,4.161744870618845,0.059480019475159525,-0.005518047982566913,-0.010702820654359506,-0.008535176806518654,0.0852225318185173,-9.86466899912976e-4
GM0307,Amersfoort,2022,4.179791463831736,0.0775266126880518,-0.0012101728862987545,-3.876427960757165e-4,-0.006114067081938091,0.07885497852708133,0.00638351692528275
GM0308,Baarn,2002,4.123269890404444,0.021005039260758217,NA,NA,NA,NA,NA
GM0308,Baarn,2008,4.15660778471882,0.054342933575134714,NA,NA,NA,NA,NA
GM0308,Baarn,2012,4.165686585109634,0.06342173396594798,NA,NA,NA,NA,NA
GM0308,Baarn,2014,4.155124180323568,0.05285932917988324,0.013852051669152439,0.023575622783791488,0.006407904960218125,0.00545043726993226,0.003573312496788641
GM0308,Baarn,2016,4.18547769217849,0.08321284103480443,NA,NA,NA,NA,NA
GM0308,Baarn,2018,4.175225053079348,0.07296020193566326,0.008223559471444365,0.031171396747852964,0.007284204289490138,0.00984633396328693,0.01643470746358859
GM0308,Baarn,2020,4.183467230626887,0.08120237948320173,0.011543558889853396,0.030051342028016396,0.005618789907674238,0.018704913705281677,0.015283774952375732
GM0308,Baarn,2022,4.220415372827057,0.1181505216833725,0.01679154136558435,0.054709511021258116,0.0073763520734632946,0.016689514901051878,0.02258360232201459
GM0310,De Bilt,2002,4.123315791272251,0.021050940128565388,NA,NA,NA,NA,NA
GM0310,De Bilt,2008,4.124070432686703,0.02180558154301791,NA,NA,NA,NA,NA
GM0310,De Bilt,2012,4.137684702195533,0.035419851051847535,NA,NA,NA,NA,NA
GM0310,De Bilt,2014,4.131554960173316,0.029290109029631275,0.00543681806440344,0.010170651658685363,0.014107073090480258,-0.018762112329358836,0.01833767854542078
GM0310,De Bilt,2016,4.154202511488199,0.05193766034451424,NA,NA,NA,NA,NA
GM0310,De Bilt,2018,4.183712729329476,0.08144787818579073,0.009360245235682156,0.043282631923375024,0.01683121499065999,-0.005955663845646685,0.01792944988171997
GM0310,De Bilt,2020,4.192791005559844,0.0905261544161585,0.01321105999904743,0.04207794539542773,0.012902596432852477,0.0029576303799933,0.01937692220883729
GM0310,De Bilt,2022,4.170235464046319,0.067970612902633,0.013542661437283396,0.03354039556108495,0.011373176837200462,-0.00630813532652197,0.01582251439358589
GM0312,Bunnik,2002,4.161005837084992,0.05874098594130655,NA,NA,NA,NA,NA
GM0312,Bunnik,2008,4.188153631469038,0.08588878032535285,NA,NA,NA,NA,NA
GM0312,Bunnik,2012,4.206170866407371,0.10390601526368612,NA,NA,NA,NA,NA
GM0312,Bunnik,2014,4.217380008626237,0.11511515748255138,-0.009415434204908932,0.0818652373251664,0.033600011017455286,-0.010712119719904585,0.01977746306474297
GM0312,Bunnik,2016,4.211998238481007,0.10973338733732114,NA,NA,NA,NA,NA
GM0312,Bunnik,2018,4.2325024052664,0.13023755412271484,-0.010647632363795722,0.09459530392484286,0.03588968438647984,-0.01032783978637688,0.02072803796156443
GM0312,Bunnik,2020,4.2528729792560735,0.1506081281123884,-0.008032372019674126,0.09816846429183787,0.0370480351890465,7.787150745084825e-4,0.022645285576669383
GM0312,Bunnik,2022,4.22342243512036,0.12115758397667487,-0.005654021239045429,0.08072658253227746,0.034449758654647264,-0.011398175982227829,0.023033440011023133
GM0313,Bunschoten,2002,4.068494570362825,-0.03377028078086083,NA,NA,NA,NA,NA
GM0313,Bunschoten,2008,4.047685415143363,-0.054579436000322175,NA,NA,NA,NA,NA
GM0313,Bunschoten,2012,4.078722544951465,-0.02354230619221965,NA,NA,NA,NA,NA
GM0313,Bunschoten,2014,4.0933896146763376,-0.008875236467347192,0.0036111471463787944,0.05249231188501534,0.032918164956907296,-0.09222307712410698,-0.005673783331541918
GM0313,Bunschoten,2016,4.115213966571656,0.012949115427970937,NA,NA,NA,NA,NA
GM0313,Bunschoten,2018,4.09523971616464,-0.007025134979045628,2.5464778898931674e-4,0.049442648871448426,0.030305030392193462,-0.09381936926589139,0.006791907234214275
GM0313,Bunschoten,2020,4.1370246482302795,0.034759797086594414,0.0019766642887819887,0.03726708902659087,0.02969727719471908,-0.044017326651778564,0.009836093228280747
GM0313,Bunschoten,2022,4.146312629219204,0.04404777807551825,0.005996595738951718,0.03896296604987317,0.028108968788361513,-0.04578918149976692,0.016768428998098522
GM0317,Eemnes,2002,4.184691685323596,0.08242683417991066,NA,NA,NA,NA,NA
GM0317,Eemnes,2008,4.140617366868257,0.038352515724571545,NA,NA,NA,NA,NA
GM0317,Eemnes,2012,4.176887794582414,0.07462294343872834,NA,NA,NA,NA,NA
GM0317,Eemnes,2014,4.1833778050776855,0.08111295393399987,0.012549492209284054,0.04394294159232408,0.027772281266303954,-0.027607400614062035,0.024455639480149553
GM0317,Eemnes,2016,4.2066494510397074,0.10438459989602225,NA,NA,NA,NA,NA
GM0317,Eemnes,2018,4.181796439373731,0.07953158823004551,0.009069339661269245,0.040974884703485745,0.03144383694955135,-0.029997582323105784,0.028041109238844637
GM0317,Eemnes,2020,4.204676088004612,0.10241123686092639,0.014107086823108681,0.049312055233405504,0.03073650047866099,-0.01893877896576909,0.027194373291520045
GM0317,Eemnes,2022,4.195296732053693,0.09303188091000862,0.01695222824819256,0.04469350247591938,0.0306854651894952,-0.028162590398963436,0.028863275395364627
GM0321,Houten,2002,4.08862114949832,-0.013643701645365337,NA,NA,NA,NA,NA
GM0321,Houten,2008,4.143226816451892,0.04096196530820687,NA,NA,NA,NA,NA
GM0321,Houten,2012,4.154096246629465,0.05183139548578031,NA,NA,NA,NA,NA
GM0321,Houten,2014,4.177503731261348,0.07523888011766287,-0.007599072686272455,0.05837603531649959,0.016291429060499813,-0.006271049923776414,0.014441538350712055
GM0321,Houten,2016,4.188043953532622,0.08577910238893668,NA,NA,NA,NA,NA
GM0321,Houten,2018,4.184083297010597,0.08181844586691196,-0.006866452220666878,0.05944867761079001,0.012113178914933739,-0.0012360284525217717,0.018359070014376606
GM0321,Houten,2020,4.1770307662663,0.07476591512261466,-0.003552130613749463,0.06075267041923722,0.009000342125244946,-0.010726112919799127,0.019291146111680795
GM0321,Houten,2022,4.147942327171193,0.04567747602750763,-0.0015019619484420495,0.05542942383177002,0.010951159122106837,-0.04109619808889077,0.021895053110963306
GM0327,Leusden,2002,4.116676571302671,0.014411720158985578,NA,NA,NA,NA,NA
GM0327,Leusden,2008,4.104834172791806,0.00256932164812102,NA,NA,NA,NA,NA
GM0327,Leusden,2012,4.134651973357578,0.03238712221389385,NA,NA,NA,NA,NA
GM0327,Leusden,2014,4.1680541012803305,0.06578925013664508,0.009880066188288534,0.0570322308812988,0.026067528442703394,-0.041717842360853345,0.0145272669852074
GM0327,Leusden,2016,4.166007082896501,0.06374223175281578,NA,NA,NA,NA,NA
GM0327,Leusden,2018,4.197069689234795,0.09480483809110969,0.006016554054113107,0.0703959493087471,0.02604586087692515,-0.028757106020430523,0.021103579871754586
GM0327,Leusden,2020,4.209062176348397,0.10679732520471161,0.006725703002022508,0.07424029753608989,0.021817027485929303,-0.01739782301582123,0.02141212019649084
GM0327,Leusden,2022,4.2312075663881386,0.128942715244453,0.014963535366436813,0.08143060604483515,0.026557474542797457,-0.015712008397828565,0.02170310768821187
GM0331,Lopik,2002,4.00417032936272,-0.09809452178096502,NA,NA,NA,NA,NA
GM0331,Lopik,2008,4.017271817144594,-0.08499303399909162,NA,NA,NA,NA,NA
GM0331,Lopik,2012,4.031583764699231,-0.07068108644445359,NA,NA,NA,NA,NA
GM0331,Lopik,2014,4.039869295255776,-0.062395555887909376,-0.015362228468758288,0.03581630782730323,0.05440872007240934,-0.15438277475433948,0.017124419435475532
GM0331,Lopik,2016,4.048023621614034,-0.054241229529652164,NA,NA,NA,NA,NA
GM0331,Lopik,2018,4.064905133459355,-0.03735971768433026,-0.011391050663100677,0.04751856795845722,0.049658902574361265,-0.14580687503623843,0.022660737482190087
GM0331,Lopik,2020,4.088384053330804,-0.013880797812880647,-0.008977173947684079,0.06521510309381942,0.042261567947911374,-0.1393870951970132,0.027006800290085526
GM0331,Lopik,2022,4.057273579721748,-0.04499127142193681,-0.009423196772580677,0.04523344907652227,0.04402995721264697,-0.1531263690713045,0.028294888132778848
GM0335,Montfoort,2002,4.1329162693335215,0.03065141818983654,NA,NA,NA,NA,NA
GM0335,Montfoort,2008,4.153116183565015,0.050851332421330296,NA,NA,NA,NA,NA
GM0335,Montfoort,2012,4.163918463172413,0.061653612028727704,NA,NA,NA,NA,NA
GM0335,Montfoort,2014,4.1292998157889205,0.027034964645235183,-0.015175922183435246,0.041525762630538254,0.029692730399498678,-0.039612995845311395,0.010605389643944592
GM0335,Montfoort,2016,4.152174477317848,0.04990962617416269,NA,NA,NA,NA,NA
GM0335,Montfoort,2018,4.133401877578794,0.031137026435108392,-0.018306749375679027,0.047105669275877664,0.029888674025863107,-0.047933689679850025,0.020383122188896416
GM0335,Montfoort,2020,4.14840056392807,0.04613571278438489,-0.01953160204222449,0.05884472050255175,0.02757441684683369,-0.04267347337181166,0.0219216508490353
GM0335,Montfoort,2022,4.151650543029515,0.04938569188582958,-0.016691724935118495,0.05670694207484688,0.03053427400026196,-0.04481090211111512,0.02364710285695405
GM0339,Renswoude,2002,3.9171048060885534,-0.1851600450551317,NA,NA,NA,NA,NA
GM0339,Renswoude,2008,3.947785700132806,-0.1544791510108791,NA,NA,NA,NA,NA
GM0339,Renswoude,2012,3.9903706955766434,-0.11189415556704173,NA,NA,NA,NA,NA
GM0339,Renswoude,2014,3.9684065542393663,-0.1338582969043188,-0.038775642067520884,0.07697388882618694,0.05622744914197018,-0.12764736732055043,-0.10063662548440484
GM0339,Renswoude,2016,3.9626000355691726,-0.13966481557451288,NA,NA,NA,NA,NA
GM0339,Renswoude,2018,4.018722222773217,-0.08354262837046866,-0.03226644772507749,0.07952170339485103,0.04954965841541589,-0.12544307635104845,-0.05490446610460989
GM0339,Renswoude,2020,4.082972283587463,-0.01929256755622257,-0.032517770391675326,0.08377954959614207,0.03755038938938469,-0.10994822300195793,0.0018434868518836822
GM0339,Renswoude,2022,4.089286301144327,-0.012978549999358043,-0.039339377647688335,0.08207110253426624,0.03573368214882476,-0.1165760732894595,0.025132116254698498
GM0340,Rhenen,2002,4.049980691715029,-0.05228415942865646,NA,NA,NA,NA,NA
GM0340,Rhenen,2008,4.057247483878381,-0.045017367265304184,NA,NA,NA,NA,NA
GM0340,Rhenen,2012,4.061777991578487,-0.040486859565198444,NA,NA,NA,NA,NA
GM0340,Rhenen,2014,4.077849083454197,-0.024415767689488516,-0.0045437759617283245,0.028182195132081922,0.021657321794709174,-0.07276705715695421,0.0030555485024026316
GM0340,Rhenen,2016,4.096934235628067,-0.005330615515618216,NA,NA,NA,NA,NA
GM0340,Rhenen,2018,4.0994945504120635,-0.0027703007316226243,-0.006083390686813178,0.047161398535249706,0.021325115512731176,-0.08077972231869689,0.015606298225906283
GM0340,Rhenen,2020,4.119937420047453,0.017672568903767408,-0.006622119605233245,0.06870645537118206,0.018624045123923922,-0.07108462549104581,0.008048813504940201
GM0340,Rhenen,2022,4.100008192837966,-0.0022566583057197906,-8.884970568747859e-4,0.038583751532511805,0.012193201357549213,-0.06672833424964504,0.014583220110738735
GM0342,Soest,2002,4.047444849064901,-0.05482000207878461,NA,NA,NA,NA,NA
GM0342,Soest,2008,4.056657395452138,-0.04560745569154741,NA,NA,NA,NA,NA
GM0342,Soest,2012,4.06812567608989,-0.03413917505379497,NA,NA,NA,NA,NA
GM0342,Soest,2014,4.098659226954155,-0.003605624189530995,0.006335875175658119,0.007141028148758904,0.0069892411643032535,-0.018724841403131506,-0.005346927275120044
GM0342,Soest,2016,4.104230111549642,0.0019652604059563856,NA,NA,NA,NA,NA
GM0342,Soest,2018,4.085644482741036,-0.01662036840264996,7.077134239954221e-4,-0.004340619880683655,0.007568872645858111,-0.02354158698734821,0.002985252395528091
GM0342,Soest,2020,4.1129618066013105,0.010696955457624955,0.0027301494140672426,1.3374922638462324e-4,0.008811627059602332,-0.007077345125934428,0.006098774883504917
GM0342,Soest,2022,4.12924418471059,0.026979333566904733,0.004913343585367779,0.02077703201894932,0.009105061495891372,-0.016360790218159386,0.008544686684855371
GM0344,Utrecht,2002,3.987468082115337,-0.11479676902834804,NA,NA,NA,NA,NA
GM0344,Utrecht,2008,4.022806952102053,-0.07945789904163228,NA,NA,NA,NA,NA
GM0344,Utrecht,2012,4.045245570644313,-0.05701928049937303,NA,NA,NA,NA,NA
GM0344,Utrecht,2014,4.050884000195033,-0.051380850948652364,-0.03392344358778324,-0.06940594579046168,-0.0377391496044497,0.12720127818598267,-0.03751359015194071
GM0344,Utrecht,2016,4.072919880692764,-0.029344970450920906,NA,NA,NA,NA,NA
GM0344,Utrecht,2018,4.080451727290378,-0.021813123853307054,-0.035083980594820666,-0.06609618834145739,-0.03749011538338242,0.1400964858459052,-0.02323932537955205
GM0344,Utrecht,2020,4.098550991825625,-0.0037138593180610167,-0.03065806861421794,-0.0736919007352382,-0.04052784809528596,0.1592141237683631,-0.018050165641682315
GM0344,Utrecht,2022,4.1019099268597206,-3.549242839648563e-4,-0.026939068041384042,-0.06251842782460228,-0.038333689616511624,0.1457020599571856,-0.018265798758652772
GM0345,Veenendaal,2002,3.949170075004831,-0.15309477613885467,NA,NA,NA,NA,NA
GM0345,Veenendaal,2008,3.963235802362865,-0.1390290487808202,NA,NA,NA,NA,NA
GM0345,Veenendaal,2012,3.9706052680817954,-0.1316595830618898,NA,NA,NA,NA,NA
GM0345,Veenendaal,2014,3.9964589343544312,-0.10580591678925422,-0.02476615348132524,-0.02748013430816676,-0.0068384040489378435,-0.01916264039727893,-0.027558584553545703
GM0345,Veenendaal,2016,4.040701252286066,-0.06156359885761884,NA,NA,NA,NA,NA
GM0345,Veenendaal,2018,4.036358658430642,-0.06590619271304271,-0.027739963248353646,0.00858420729275107,-0.0064463552717693795,-0.02712265822472854,-0.013181423260942494
GM0345,Veenendaal,2020,4.046567850908609,-0.055697000235075934,-0.026299944416548992,0.002962644169691001,-0.007964842231351441,-0.0028434702109788627,-0.021551387545887927
GM0345,Veenendaal,2022,4.100943672238414,-0.0013211789052709878,-0.02335754438106758,0.015013581502498768,-0.005736395008663102,0.01651196253265029,-0.003752783550689639
GM0351,Woudenberg,2002,4.0285870217172866,-0.07367782942639874,NA,NA,NA,NA,NA
GM0351,Woudenberg,2008,4.0225537149785815,-0.07971113616510407,NA,NA,NA,NA,NA
GM0351,Woudenberg,2012,4.050117726876329,-0.05214712426735611,NA,NA,NA,NA,NA
GM0351,Woudenberg,2014,4.094873022192374,-0.007391828951311362,-0.006149553713720675,0.06065832482820769,0.02544380526168274,-0.09111407495807995,0.003769669630598565
GM0351,Woudenberg,2016,4.10836543795933,0.006100586815645121,NA,NA,NA,NA,NA
GM0351,Woudenberg,2018,4.107020171220357,0.004755320076671573,-0.011356494727891239,0.07131467144985072,0.02535663827000437,-0.0915903328034404,0.01103083788814784
GM0351,Woudenberg,2020,4.101530292378585,-7.345587651000825e-4,-0.013181876456771664,0.0652434985201582,0.02457363794041005,-0.07931956456383354,0.0019497457949365833
GM0351,Woudenberg,2022,4.108714500002056,0.006449648858370324,-0.010781476267176427,0.06035829979910061,0.023607883878365203,-0.08475637439953951,0.018021315847620165
GM0352,Wijk bij Duurstede,2002,3.9969915637675495,-0.10527328737613541,NA,NA,NA,NA,NA
GM0352,Wijk bij Duurstede,2008,4.005634479462181,-0.09663037168150461,NA,NA,NA,NA,NA
GM0352,Wijk bij Duurstede,2012,4.026954867702738,-0.07530998344094753,NA,NA,NA,NA,NA
GM0352,Wijk bij Duurstede,2014,4.059217001733879,-0.04304784940980567,0.0010413420268298916,0.03170697402723906,0.0179056299489844,-0.10203871008092064,0.008336914668061319
GM0352,Wijk bij Duurstede,2016,4.1444443011060415,0.042179449962355946,NA,NA,NA,NA,NA
GM0352,Wijk bij Duurstede,2018,4.089720104473264,-0.012544746670421672,-2.3848623268895412e-4,0.05082599329422294,0.016500450036121803,-0.09718811943780926,0.01755541566973152
GM0352,Wijk bij Duurstede,2020,4.103028596434847,7.637452911619779e-4,-0.001165889141238017,0.059464726374357395,0.015375473053705497,-0.09012054585493824,0.01720998085927507
GM0352,Wijk bij Duurstede,2022,4.131412616241599,0.02914776509791412,0.005691969236624549,0.0732404209914192,0.016182810137855396,-0.09386515102611001,0.027897715758124726
GM0353,IJsselstein,2002,4.02841237107393,-0.07385248006975556,NA,NA,NA,NA,NA
GM0353,IJsselstein,2008,4.03361524988167,-0.06864960126201476,NA,NA,NA,NA,NA
GM0353,IJsselstein,2012,4.06127311022442,-0.0409917409192653,NA,NA,NA,NA,NA
GM0353,IJsselstein,2014,4.094329020915939,-0.007935830227745957,-0.0056872762537818955,-0.006526940112328968,0.002796745468209315,0.004309976083023374,-0.0028283354128680496
GM0353,IJsselstein,2016,4.122038101042803,0.019773249899117794,NA,NA,NA,NA,NA
GM0353,IJsselstein,2018,4.123625693679657,0.021360842535972074,-0.008059289542025845,0.008501460452327175,0.0033285028159459845,0.016227893024519702,0.0013622757852047858
GM0353,IJsselstein,2020,4.14726276231854,0.0449979111748555,0.004264377134537417,0.005855729827508329,0.006652104259545507,0.025598527814967093,0.0026271721382968736
GM0353,IJsselstein,2022,4.094913283564001,-0.007351567579684409,-0.002748770110524541,0.01091254987162493,0.006075307856313516,0.003535742666634779,-0.02512639786373339
GM0355,Zeist,2002,4.037938075419382,-0.06432677572430272,NA,NA,NA,NA,NA
GM0355,Zeist,2008,4.032445601706155,-0.06981924943753011,NA,NA,NA,NA,NA
GM0355,Zeist,2012,4.038335913514425,-0.06392893762926047,NA,NA,NA,NA,NA
GM0355,Zeist,2014,4.122036049537767,0.019771198394082132,0.024065089679651545,-0.029843447699076132,-0.007552122577007201,0.030808443016796482,0.00229323597371718
GM0355,Zeist,2016,4.1532795928520185,0.05101474170833309,NA,NA,NA,NA,NA
GM0355,Zeist,2018,4.148228505580841,0.04596365443715574,0.01957219921591917,-8.070027211109261e-4,-0.003459176713603811,0.029292020904992985,0.0013656137509580333
GM0355,Zeist,2020,4.168463663938023,0.06619881279433709,0.022963769044831103,-0.0037589519687074436,-0.004199362050946519,0.04436737399582048,0.006825983773339178
GM0355,Zeist,2022,4.163278557415472,0.0610137062717869,0.02992956175039809,-0.00929922139615848,-0.002707834242406263,0.04484415562127111,-0.0017529554613178418
GM0356,Nieuwegein,2002,4.020505729447291,-0.08175912169639447,NA,NA,NA,NA,NA
GM0356,Nieuwegein,2008,4.025059674775391,-0.07720517636829495,NA,NA,NA,NA,NA
GM0356,Nieuwegein,2012,4.045357134210663,-0.05690771693302166,NA,NA,NA,NA,NA
GM0356,Nieuwegein,2014,4.0690898125941954,-0.033175038549489375,-0.0032155868387036004,-0.026997832575770278,-0.018207202761854144,0.029786770031827454,-0.014541186404989068
GM0356,Nieuwegein,2016,4.054456440288165,-0.04780841085552001,NA,NA,NA,NA,NA
GM0356,Nieuwegein,2018,4.067812670200809,-0.034452180942876325,-0.015257057120474678,-0.017636949418291806,-0.017761473324840824,0.034003772769059984,-0.017800473848329272
GM0356,Nieuwegein,2020,4.102956318397578,6.914672538927806e-4,-0.008707025545620027,-0.013489932488223083,-0.014653662002288582,0.046409748302013915,-0.008867661011989719
GM0356,Nieuwegein,2022,4.061912613409996,-0.04035223773368961,-0.0075329694423101,-0.023254690902859778,-0.018698333462522664,0.02067061416620622,-0.011536858092203572
GM0358,Aalsmeer,2002,4.06539175551845,-0.036873095625235615,NA,NA,NA,NA,NA
GM0358,Aalsmeer,2008,4.079210923876255,-0.02305392726743042,NA,NA,NA,NA,NA
