gm_code,gm_naam,jaar_van,jaar_naar,lbm,fys,onv,soc,vrz,won
GM0553,Lisse,2012,2022,0.0978039285836596,NA,NA,NA,NA,NA
GM0553,Lisse,2014,2016,0.021954609881524867,NA,NA,NA,NA,NA
GM0553,Lisse,2014,2018,0.02251254040348538,-0.012654291077582449,0.01002217130838728,8.413514486117167e-4,0.017177805576105577,0.0071255031479638894
GM0553,Lisse,2014,2020,0.04599564851307214,-0.006909219681710061,0.013769999470945458,5.615639346788053e-5,0.03472854699649492,0.004350165333874983
GM0553,Lisse,2014,2022,0.05918691593792502,-0.005568225510935479,0.0168541331176579,0.0010675094213945123,0.036215590871839835,0.010617908037969352
GM0553,Lisse,2016,2018,5.579305219605146e-4,NA,NA,NA,NA,NA
GM0553,Lisse,2016,2020,0.024041038631547273,NA,NA,NA,NA,NA
GM0553,Lisse,2016,2022,0.037232306056400155,NA,NA,NA,NA,NA
GM0553,Lisse,2018,2020,0.02348310810958676,0.005745071395872387,0.003747828162558177,-7.851950551438363e-4,0.017550741420389343,-0.0027753378140889066
GM0553,Lisse,2018,2022,0.03667437553443964,0.007086065566646968,0.00683196180927062,2.2615797278279556e-4,0.019037785295734258,0.0034924048900054627
GM0553,Lisse,2020,2022,0.013191267424852882,0.0013409941707745814,0.0030841336467124433,0.001011353027926632,0.0014870438753449167,0.006267742704094369
GM0556,Maassluis,2002,2008,0.017476945599979032,NA,NA,NA,NA,NA
GM0556,Maassluis,2002,2012,0.0038647162353648845,NA,NA,NA,NA,NA
GM0556,Maassluis,2002,2014,0.02840869114588518,NA,NA,NA,NA,NA
GM0556,Maassluis,2002,2016,0.03366973349654767,NA,NA,NA,NA,NA
GM0556,Maassluis,2002,2018,0.02797117320427578,NA,NA,NA,NA,NA
GM0556,Maassluis,2002,2020,0.058446711089095604,NA,NA,NA,NA,NA
GM0556,Maassluis,2002,2022,0.07584152754516715,NA,NA,NA,NA,NA
GM0556,Maassluis,2008,2012,-0.013612229364614148,NA,NA,NA,NA,NA
GM0556,Maassluis,2008,2014,0.010931745545906146,NA,NA,NA,NA,NA
GM0556,Maassluis,2008,2016,0.01619278789656864,NA,NA,NA,NA,NA
GM0556,Maassluis,2008,2018,0.010494227604296746,NA,NA,NA,NA,NA
GM0556,Maassluis,2008,2020,0.04096976548911657,NA,NA,NA,NA,NA
GM0556,Maassluis,2008,2022,0.05836458194518812,NA,NA,NA,NA,NA
GM0556,Maassluis,2012,2014,0.024543974910520294,NA,NA,NA,NA,NA
GM0556,Maassluis,2012,2016,0.029805017261182787,NA,NA,NA,NA,NA
GM0556,Maassluis,2012,2018,0.024106456968910894,NA,NA,NA,NA,NA
GM0556,Maassluis,2012,2020,0.05458199485373072,NA,NA,NA,NA,NA
GM0556,Maassluis,2012,2022,0.07197681130980227,NA,NA,NA,NA,NA
GM0556,Maassluis,2014,2016,0.005261042350662493,NA,NA,NA,NA,NA
GM0556,Maassluis,2014,2018,-4.3751794160939994e-4,-0.011179892453951637,0.005685622661960314,4.1152608324504514e-4,-0.010177629952822221,0.01482285571995938
GM0556,Maassluis,2014,2020,0.030038019943210426,4.208955052649767e-4,0.009943944389600029,0.001784133346550372,0.0012717766402504556,0.01661727006154457
GM0556,Maassluis,2014,2022,0.047432836399281975,-0.00455236593419492,0.02074508351968187,0.005593600619241718,-1.42568934290193e-4,0.025789087128843383
GM0556,Maassluis,2016,2018,-0.0056985602922718925,NA,NA,NA,NA,NA
GM0556,Maassluis,2016,2020,0.024776977592547933,NA,NA,NA,NA,NA
GM0556,Maassluis,2016,2022,0.04217179404861948,NA,NA,NA,NA,NA
GM0556,Maassluis,2018,2020,0.030475537884819826,0.011600787959216614,0.004258321727639715,0.0013726072633053268,0.011449406593072677,0.0017944143415851918
GM0556,Maassluis,2018,2022,0.047870354340891375,0.006627526519756717,0.015059460857721557,0.0051820745359966724,0.010035061018532028,0.010966231408884001
GM0556,Maassluis,2020,2022,0.01739481645607155,-0.004973261439459897,0.010801139130081842,0.0038094672726913456,-0.0014143455745406486,0.00917181706729881
GM0569,Nieuwkoop,2002,2008,-0.009080912728778756,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2002,2012,0.019988487874650573,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2002,2014,0.04809296979277633,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2002,2016,0.05684820974553961,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2002,2018,0.06059069591242583,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2002,2020,0.07376169803669796,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2002,2022,0.06536952469638724,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2008,2012,0.02906940060342933,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2008,2014,0.057173882521555086,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2008,2016,0.06592912247431837,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2008,2018,0.06967160864120459,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2008,2020,0.08284261076547672,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2008,2022,0.074450437425166,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2012,2014,0.028104481918125757,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2012,2016,0.03685972187088904,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2012,2018,0.040602208037775256,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2012,2020,0.05377321016204739,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2012,2022,0.045381036821736664,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2014,2016,0.008755239952763283,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2014,2018,0.0124977261196495,6.449361650386499e-4,0.01570327969251656,-6.227660940503615e-4,-0.005423923060659197,0.0021961994168033863
GM0569,Nieuwkoop,2014,2020,0.025668728243921635,0.0025310267903546095,0.018230413071015028,-0.004937824785542,0.0056131848707958315,0.004231928297297901
GM0569,Nieuwkoop,2014,2022,0.017276554903610908,0.0019382919464365515,0.014782822548633306,-0.0059339329145292816,-0.00515712804325924,0.011646501366329925
GM0569,Nieuwkoop,2016,2018,0.0037424861668862164,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2016,2020,0.016913488291158352,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2016,2022,0.008521314950847625,NA,NA,NA,NA,NA
GM0569,Nieuwkoop,2018,2020,0.013171002124272135,0.0018860906253159596,0.0025271333784984695,-0.004315058691491638,0.011037107931455029,0.0020357288804945146
GM0569,Nieuwkoop,2018,2022,0.0047788287839614085,0.0012933557813979016,-9.204571438832521e-4,-0.00531116682047892,2.667950173999567e-4,0.009450301949526538
GM0569,Nieuwkoop,2020,2022,-0.008392173340310727,-5.92734843918058e-4,-0.0034475905223817216,-9.961081289872817e-4,-0.010770312914055072,0.007414573069032024
GM0575,Noordwijk,2002,2008,0.009729807640415089,NA,NA,NA,NA,NA
GM0575,Noordwijk,2002,2012,0.028866246309148913,NA,NA,NA,NA,NA
GM0575,Noordwijk,2002,2014,0.07256229507216716,NA,NA,NA,NA,NA
GM0575,Noordwijk,2002,2016,0.07867338876833507,NA,NA,NA,NA,NA
GM0575,Noordwijk,2002,2018,0.07422580554119573,NA,NA,NA,NA,NA
GM0575,Noordwijk,2002,2020,0.08717245120277539,NA,NA,NA,NA,NA
GM0575,Noordwijk,2002,2022,0.11893223508619766,NA,NA,NA,NA,NA
GM0575,Noordwijk,2008,2012,0.019136438668733824,NA,NA,NA,NA,NA
GM0575,Noordwijk,2008,2014,0.06283248743175207,NA,NA,NA,NA,NA
GM0575,Noordwijk,2008,2016,0.06894358112791998,NA,NA,NA,NA,NA
GM0575,Noordwijk,2008,2018,0.06449599790078064,NA,NA,NA,NA,NA
GM0575,Noordwijk,2008,2020,0.0774426435623603,NA,NA,NA,NA,NA
GM0575,Noordwijk,2008,2022,0.10920242744578257,NA,NA,NA,NA,NA
GM0575,Noordwijk,2012,2014,0.04369604876301825,NA,NA,NA,NA,NA
GM0575,Noordwijk,2012,2016,0.04980714245918616,NA,NA,NA,NA,NA
GM0575,Noordwijk,2012,2018,0.04535955923204682,NA,NA,NA,NA,NA
GM0575,Noordwijk,2012,2020,0.05830620489362648,NA,NA,NA,NA,NA
GM0575,Noordwijk,2012,2022,0.09006598877704874,NA,NA,NA,NA,NA
GM0575,Noordwijk,2014,2016,0.006111093696167913,NA,NA,NA,NA,NA
GM0575,Noordwijk,2014,2018,0.001663510469028573,-0.01978042951976384,0.01138543301316721,-0.002626816467686559,0.0015234952615947664,0.011161828181717197
GM0575,Noordwijk,2014,2020,0.014610156130608232,-0.007163588794075505,0.008675375512438889,-0.002901114842751035,0.007829557893867162,0.00816992636112833
GM0575,Noordwijk,2014,2022,0.0463699400140305,-7.099092141481522e-4,0.014015337167323602,0.0010496541432038755,0.01282090773969927,0.019193950177951887
GM0575,Noordwijk,2016,2018,-0.00444758322713934,NA,NA,NA,NA,NA
GM0575,Noordwijk,2016,2020,0.008499062434440319,NA,NA,NA,NA,NA
GM0575,Noordwijk,2016,2022,0.040258846317862584,NA,NA,NA,NA,NA
GM0575,Noordwijk,2018,2020,0.012946645661579659,0.012616840725688333,-0.0027100575007283217,-2.742983750644759e-4,0.006306062632272395,-0.002991901820588867
GM0575,Noordwijk,2018,2022,0.044706429545001924,0.019070520305615686,0.0026299041541563914,0.0036764706108904344,0.011297412478104504,0.00803212199623469
GM0575,Noordwijk,2020,2022,0.031759783883422266,0.006453679579927353,0.005339961654884713,0.00395076898595491,0.004991349845832108,0.011024023816823558
GM0579,Oegstgeest,2002,2008,0.04459244437065912,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2002,2012,0.047594723306114695,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2002,2014,0.09818734215951963,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2002,2016,0.0952546571661621,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2002,2018,0.10709330161710451,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2002,2020,0.1195601996715503,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2002,2022,0.10697037956032673,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2008,2012,0.0030022789354555712,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2008,2014,0.05359489778886051,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2008,2016,0.05066221279550298,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2008,2018,0.06250085724644538,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2008,2020,0.07496775530089117,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2008,2022,0.06237793518966761,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2012,2014,0.050592618853404936,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2012,2016,0.04765993386004741,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2012,2018,0.059498578310989814,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2012,2020,0.0719654763654356,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2012,2022,0.05937565625421204,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2014,2016,-0.002932684993357526,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2014,2018,0.008905959457584878,-0.01132063759599074,0.01636594135801764,-6.224598814887072e-4,-0.003843292698243392,0.0083264082752901
GM0579,Oegstgeest,2014,2020,0.021372857512030663,-0.004195552538677148,0.016542964272065058,-0.001740318387032978,-0.0019414867662202046,0.012707250931896326
GM0579,Oegstgeest,2014,2022,0.008783037400807103,-0.004178538413378974,0.003035349902172607,-0.0010233984959734186,-0.0048846929019956825,0.015834317309982738
GM0579,Oegstgeest,2016,2018,0.011838644450942404,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2016,2020,0.02430554250538819,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2016,2022,0.01171572239416463,NA,NA,NA,NA,NA
GM0579,Oegstgeest,2018,2020,0.012466898054445785,0.007125085057313593,1.7702291404742e-4,-0.0011178585055442707,0.0019018059320231873,0.004380842656606225
GM0579,Oegstgeest,2018,2022,-1.2292205677777446e-4,0.007142099182611766,-0.013330591455845031,-4.0093861448471137e-4,-0.0010414002037522907,0.007507909034692636
GM0579,Oegstgeest,2020,2022,-0.01258982011122356,1.7014125298173404e-5,-0.013507614369892451,7.169198910595594e-4,-0.002943206135775478,0.0031270663780864107
GM0589,Oudewater,2002,2008,0.017616379927559933,NA,NA,NA,NA,NA
GM0589,Oudewater,2002,2012,0.028180121764316723,NA,NA,NA,NA,NA
GM0589,Oudewater,2002,2014,7.707333036091057e-4,NA,NA,NA,NA,NA
GM0589,Oudewater,2002,2016,-0.013355859805502135,NA,NA,NA,NA,NA
GM0589,Oudewater,2002,2018,0.021643005848520858,NA,NA,NA,NA,NA
GM0589,Oudewater,2002,2020,0.027434783063095658,NA,NA,NA,NA,NA
GM0589,Oudewater,2002,2022,0.03611818113969534,NA,NA,NA,NA,NA
GM0589,Oudewater,2008,2012,0.01056374183675679,NA,NA,NA,NA,NA
GM0589,Oudewater,2008,2014,-0.016845646623950827,NA,NA,NA,NA,NA
GM0589,Oudewater,2008,2016,-0.030972239733062068,NA,NA,NA,NA,NA
GM0589,Oudewater,2008,2018,0.0040266259209609245,NA,NA,NA,NA,NA
GM0589,Oudewater,2008,2020,0.009818403135535725,NA,NA,NA,NA,NA
GM0589,Oudewater,2008,2022,0.018501801212135405,NA,NA,NA,NA,NA
GM0589,Oudewater,2012,2014,-0.027409388460707618,NA,NA,NA,NA,NA
GM0589,Oudewater,2012,2016,-0.04153598156981886,NA,NA,NA,NA,NA
GM0589,Oudewater,2012,2018,-0.006537115915795866,NA,NA,NA,NA,NA
GM0589,Oudewater,2012,2020,-7.453387012210655e-4,NA,NA,NA,NA,NA
GM0589,Oudewater,2012,2022,0.007938059375378614,NA,NA,NA,NA,NA
GM0589,Oudewater,2014,2016,-0.01412659310911124,NA,NA,NA,NA,NA
GM0589,Oudewater,2014,2018,0.020872272544911752,-0.001496839709395563,0.011226678056205773,-0.0036461989254811256,0.00953029340158204,0.005258339722001012
GM0589,Oudewater,2014,2020,0.026664049759486552,0.0018046625588243204,0.01290240779646417,-0.005674893008026517,0.01350602619389557,0.004125846218329145
GM0589,Oudewater,2014,2022,0.03534744783608623,0.004491214737943801,0.011356822387707341,-0.0037752778956213554,0.013894566312161988,0.009380122293894306
GM0589,Oudewater,2016,2018,0.03499886565402299,NA,NA,NA,NA,NA
GM0589,Oudewater,2016,2020,0.04079064286859779,NA,NA,NA,NA,NA
GM0589,Oudewater,2016,2022,0.04947404094519747,NA,NA,NA,NA,NA
GM0589,Oudewater,2018,2020,0.0057917772145748,0.0033015022682198834,0.001675729740258397,-0.0020286940825453917,0.00397573279231353,-0.0011324935036718664
GM0589,Oudewater,2018,2022,0.01447517529117448,0.005988054447339364,1.3014433150156796e-4,-1.290789701402298e-4,0.004364272910579947,0.004121782571893294
GM0589,Oudewater,2020,2022,0.00868339807659968,0.0026865521791194806,-0.001545585408756829,0.001899615112405162,3.885401182664172e-4,0.0052542760755651605
GM0590,Papendrecht,2002,2008,0.047280941399932,NA,NA,NA,NA,NA
GM0590,Papendrecht,2002,2012,0.0722939699092926,NA,NA,NA,NA,NA
GM0590,Papendrecht,2002,2014,0.06804269485132242,NA,NA,NA,NA,NA
GM0590,Papendrecht,2002,2016,0.06804381701356554,NA,NA,NA,NA,NA
GM0590,Papendrecht,2002,2018,0.08150250774096435,NA,NA,NA,NA,NA
GM0590,Papendrecht,2002,2020,0.09263682660360395,NA,NA,NA,NA,NA
GM0590,Papendrecht,2002,2022,0.10989592841107054,NA,NA,NA,NA,NA
GM0590,Papendrecht,2008,2012,0.025013028509360602,NA,NA,NA,NA,NA
GM0590,Papendrecht,2008,2014,0.02076175345139042,NA,NA,NA,NA,NA
GM0590,Papendrecht,2008,2016,0.020762875613633547,NA,NA,NA,NA,NA
GM0590,Papendrecht,2008,2018,0.03422156634103235,NA,NA,NA,NA,NA
GM0590,Papendrecht,2008,2020,0.04535588520367195,NA,NA,NA,NA,NA
GM0590,Papendrecht,2008,2022,0.06261498701113855,NA,NA,NA,NA,NA
GM0590,Papendrecht,2012,2014,-0.004251275057970183,NA,NA,NA,NA,NA
GM0590,Papendrecht,2012,2016,-0.004250152895727055,NA,NA,NA,NA,NA
GM0590,Papendrecht,2012,2018,0.009208537831671748,NA,NA,NA,NA,NA
GM0590,Papendrecht,2012,2020,0.02034285669431135,NA,NA,NA,NA,NA
GM0590,Papendrecht,2012,2022,0.03760195850177794,NA,NA,NA,NA,NA
GM0590,Papendrecht,2014,2016,1.1221622431278888e-6,NA,NA,NA,NA,NA
GM0590,Papendrecht,2014,2018,0.013459812889641931,-0.003558598989239995,-0.0022063693913161146,-0.0012431038801143431,0.010081167430651046,0.010386717719661622
GM0590,Papendrecht,2014,2020,0.024594131752281534,0.0021460393980074315,-4.212369396892242e-4,-6.142408754841906e-4,0.017153662699755774,0.006329907469691833
GM0590,Papendrecht,2014,2022,0.041853233559748126,0.004019576563616765,0.005186993218517649,0.0018190973785489157,0.01290345455765141,0.017924111841413105
GM0590,Papendrecht,2016,2018,0.013458690727398803,NA,NA,NA,NA,NA
GM0590,Papendrecht,2016,2020,0.024593009590038406,NA,NA,NA,NA,NA
GM0590,Papendrecht,2016,2022,0.041852111397505,NA,NA,NA,NA,NA
GM0590,Papendrecht,2018,2020,0.011134318862639603,0.0057046383872474266,0.0017851324516268904,6.288630046301525e-4,0.007072495269104729,-0.00405681024996979
GM0590,Papendrecht,2018,2022,0.028393420670106195,0.00757817555285676,0.007393362609833764,0.003062201258663259,0.0028222871270003618,0.0075373941217514815
GM0590,Papendrecht,2020,2022,0.017259101807466593,0.0018735371656093333,0.0056082301582068735,0.0024333382540331064,-0.0042502081421043674,0.011594204371721272
GM0597,Ridderkerk,2002,2008,0.0012154274010858224,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2002,2012,0.016108588654324407,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2002,2014,0.048926158929226915,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2002,2016,0.07755286175420739,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2002,2018,0.07740277912693383,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2002,2020,0.10170112352862759,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2002,2022,0.07777394698687434,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2008,2012,0.014893161253238585,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2008,2014,0.04771073152814109,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2008,2016,0.07633743435312157,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2008,2018,0.07618735172584801,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2008,2020,0.10048569612754177,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2008,2022,0.07655851958578852,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2012,2014,0.03281757027490251,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2012,2016,0.061444273099882984,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2012,2018,0.06129419047260942,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2012,2020,0.08559253487430318,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2012,2022,0.061665358332549935,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2014,2016,0.028626702824980477,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2014,2018,0.028476620197706914,-2.18425548847382e-5,0.011313678752887643,1.4691680056221935e-4,0.005797037246023555,0.011240829953117835
GM0597,Ridderkerk,2014,2020,0.052774964599400676,0.007581125756912297,0.007154873816629614,0.0015500082405688568,0.022602735816838596,0.01388622096845128
GM0597,Ridderkerk,2014,2022,0.028847788057647428,0.005537473372486931,-0.005013733550821738,4.013593173305685e-4,0.00953902676700744,0.01838366215164433
GM0597,Ridderkerk,2016,2018,-1.5008262727356225e-4,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2016,2020,0.0241482617744202,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2016,2022,2.2108523266695101e-4,NA,NA,NA,NA,NA
GM0597,Ridderkerk,2018,2020,0.02429834440169376,0.007602968311797035,-0.00415880493625803,0.0014030914400066374,0.01680569857081504,0.002645391015333445
GM0597,Ridderkerk,2018,2022,3.7116785994051327e-4,0.0055593159273716695,-0.01632741230370938,2.5444251676834916e-4,0.003741989520983884,0.0071428321985264965
GM0597,Ridderkerk,2020,2022,-0.023927176541753248,-0.0020436523844253656,-0.012168607367451352,-0.0011486489232382883,-0.013063709049831155,0.0044974411831930515
GM0599,Rotterdam,2002,2008,-0.0021606485372238637,NA,NA,NA,NA,NA
GM0599,Rotterdam,2002,2012,0.030021275472351228,NA,NA,NA,NA,NA
GM0599,Rotterdam,2002,2014,0.012418439770010448,NA,NA,NA,NA,NA
GM0599,Rotterdam,2002,2016,0.03178505741219695,NA,NA,NA,NA,NA
GM0599,Rotterdam,2002,2018,0.04036158268468215,NA,NA,NA,NA,NA
GM0599,Rotterdam,2002,2020,0.07382609093957315,NA,NA,NA,NA,NA
GM0599,Rotterdam,2002,2022,0.07135649774835828,NA,NA,NA,NA,NA
GM0599,Rotterdam,2008,2012,0.03218192400957509,NA,NA,NA,NA,NA
GM0599,Rotterdam,2008,2014,0.014579088307234311,NA,NA,NA,NA,NA
GM0599,Rotterdam,2008,2016,0.03394570594942081,NA,NA,NA,NA,NA
GM0599,Rotterdam,2008,2018,0.042522231221906015,NA,NA,NA,NA,NA
GM0599,Rotterdam,2008,2020,0.07598673947679702,NA,NA,NA,NA,NA
GM0599,Rotterdam,2008,2022,0.07351714628558215,NA,NA,NA,NA,NA
GM0599,Rotterdam,2012,2014,-0.01760283570234078,NA,NA,NA,NA,NA
GM0599,Rotterdam,2012,2016,0.001763781939845721,NA,NA,NA,NA,NA
GM0599,Rotterdam,2012,2018,0.010340307212330924,NA,NA,NA,NA,NA
GM0599,Rotterdam,2012,2020,0.043804815467221925,NA,NA,NA,NA,NA
GM0599,Rotterdam,2012,2022,0.041335222276007055,NA,NA,NA,NA,NA
GM0599,Rotterdam,2014,2016,0.0193666176421865,NA,NA,NA,NA,NA
GM0599,Rotterdam,2014,2018,0.027943142914671704,-0.004672856021825208,0.005333440447402568,-0.004002622425520894,0.0094199960617041,0.021865184852911432
GM0599,Rotterdam,2014,2020,0.061407651169562705,0.0030602273982542408,0.004491952570166019,-0.003945913902105913,0.039298924480516,0.018502460622732135
GM0599,Rotterdam,2014,2022,0.058938057978347835,0.0034240381986544166,-0.005762711751775507,-0.004900482486754315,0.037118391697349096,0.029058822320874735
GM0599,Rotterdam,2016,2018,0.008576525272485203,NA,NA,NA,NA,NA
GM0599,Rotterdam,2016,2020,0.042041033527376204,NA,NA,NA,NA,NA
GM0599,Rotterdam,2016,2022,0.039571440336161334,NA,NA,NA,NA,NA
GM0599,Rotterdam,2018,2020,0.033464508254891,0.007733083420079449,-8.414878772365492e-4,5.670852341498056e-5,0.0298789284188119,-0.0033627242301792967
GM0599,Rotterdam,2018,2022,0.03099491506367613,0.008096894220479624,-0.011096152199178075,-8.978600612334214e-4,0.027698395635644996,0.007193637467963303
GM0599,Rotterdam,2020,2022,-0.0024695931912148694,3.638108004001758e-4,-0.010254664321941526,-9.54568584648402e-4,-0.0021805327831669052,0.0105563616981426
GM0603,Rijswijk,2002,2008,-0.043505141171010564,NA,NA,NA,NA,NA
GM0603,Rijswijk,2002,2012,-0.051442715742468614,NA,NA,NA,NA,NA
GM0603,Rijswijk,2002,2014,-0.03331410830391768,NA,NA,NA,NA,NA
GM0603,Rijswijk,2002,2016,0.01312012068090418,NA,NA,NA,NA,NA
GM0603,Rijswijk,2002,2018,0.0037465247588279738,NA,NA,NA,NA,NA
GM0603,Rijswijk,2002,2020,0.0017058405557053291,NA,NA,NA,NA,NA
GM0603,Rijswijk,2002,2022,0.046017464440149425,NA,NA,NA,NA,NA
GM0603,Rijswijk,2008,2012,-0.00793757457145805,NA,NA,NA,NA,NA
GM0603,Rijswijk,2008,2014,0.010191032867092886,NA,NA,NA,NA,NA
GM0603,Rijswijk,2008,2016,0.05662526185191474,NA,NA,NA,NA,NA
GM0603,Rijswijk,2008,2018,0.04725166592983854,NA,NA,NA,NA,NA
GM0603,Rijswijk,2008,2020,0.04521098172671589,NA,NA,NA,NA,NA
GM0603,Rijswijk,2008,2022,0.08952260561115999,NA,NA,NA,NA,NA
GM0603,Rijswijk,2012,2014,0.018128607438550937,NA,NA,NA,NA,NA
GM0603,Rijswijk,2012,2016,0.0645628364233728,NA,NA,NA,NA,NA
GM0603,Rijswijk,2012,2018,0.05518924050129659,NA,NA,NA,NA,NA
GM0603,Rijswijk,2012,2020,0.05314855629817394,NA,NA,NA,NA,NA
GM0603,Rijswijk,2012,2022,0.09746018018261804,NA,NA,NA,NA,NA
GM0603,Rijswijk,2014,2016,0.04643422898482186,NA,NA,NA,NA,NA
GM0603,Rijswijk,2014,2018,0.03706063306274565,-0.009409354158964572,0.010598670969220923,0.004784660815741096,0.00788688381972219,0.02319977161702677
GM0603,Rijswijk,2014,2020,0.03501994885962301,-6.457716203342317e-4,-0.0027767226875208273,0.007048687939526975,0.02225808842985924,0.00913566679809212
GM0603,Rijswijk,2014,2022,0.0793315727440671,0.0021928287712793693,0.0129719266516253,0.0065565770505120954,0.03157498624167471,0.02603525402897548
GM0603,Rijswijk,2016,2018,-0.009373595922076206,NA,NA,NA,NA,NA
GM0603,Rijswijk,2016,2020,-0.01141428012519885,NA,NA,NA,NA,NA
GM0603,Rijswijk,2016,2022,0.032897343759245246,NA,NA,NA,NA,NA
GM0603,Rijswijk,2018,2020,-0.0020406842031226446,0.00876358253863034,-0.01337539365674175,0.002264027123785879,0.01437120461013705,-0.01406410481893465
GM0603,Rijswijk,2018,2022,0.04227093968132145,0.011602182930243942,0.0023732556824043773,0.0017719162347709996,0.023688102421952517,0.002835482411948708
GM0603,Rijswijk,2020,2022,0.044311623884444096,0.002838600391613601,0.015748649339146128,-4.921108890148795e-4,0.009316897811815467,0.016899587230883358
GM0606,Schiedam,2002,2008,-0.018326352834391546,NA,NA,NA,NA,NA
GM0606,Schiedam,2002,2012,-0.022787990231537325,NA,NA,NA,NA,NA
GM0606,Schiedam,2002,2014,-0.03472594768566406,NA,NA,NA,NA,NA
GM0606,Schiedam,2002,2016,-0.023666574781386895,NA,NA,NA,NA,NA
GM0606,Schiedam,2002,2018,-0.024752438651590047,NA,NA,NA,NA,NA
GM0606,Schiedam,2002,2020,0.004682988784550979,NA,NA,NA,NA,NA
GM0606,Schiedam,2002,2022,0.009981176214957088,NA,NA,NA,NA,NA
GM0606,Schiedam,2008,2012,-0.004461637397145779,NA,NA,NA,NA,NA
GM0606,Schiedam,2008,2014,-0.016399594851272514,NA,NA,NA,NA,NA
GM0606,Schiedam,2008,2016,-0.005340221946995349,NA,NA,NA,NA,NA
GM0606,Schiedam,2008,2018,-0.006426085817198501,NA,NA,NA,NA,NA
GM0606,Schiedam,2008,2020,0.023009341618942525,NA,NA,NA,NA,NA
GM0606,Schiedam,2008,2022,0.028307529049348634,NA,NA,NA,NA,NA
GM0606,Schiedam,2012,2014,-0.011937957454126735,NA,NA,NA,NA,NA
GM0606,Schiedam,2012,2016,-8.785845498495704e-4,NA,NA,NA,NA,NA
GM0606,Schiedam,2012,2018,-0.0019644484200527224,NA,NA,NA,NA,NA
GM0606,Schiedam,2012,2020,0.027470979016088304,NA,NA,NA,NA,NA
GM0606,Schiedam,2012,2022,0.03276916644649441,NA,NA,NA,NA,NA
