"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"1123";"GM0060";"2016JJ00";"  252680"
"1124";"GM0060";"2017JJ00";"  251805"
"1125";"GM0060";"2018JJ00";"  259821"
"1126";"GM0060";"2019JJ00";"  321196"
"1127";"GM0060";"2020JJ00";"  346924"
"1128";"GM0060";"2021JJ00";"  345157"
"1129";"GM0060";"2022JJ00";"  388696"
"1130";"GM0060";"2023JJ00";"  353454"
"1131";"GM0306";"1995JJ00";"  126682"
"1132";"GM0306";"1996JJ00";"  156784"
"1133";"GM0306";"1997JJ00";"  169643"
"1134";"GM0306";"1998JJ00";"  191675"
"1135";"GM0306";"1999JJ00";"  185992"
"1136";"GM0306";"2000JJ00";"  265472"
"1137";"GM0306";"2001JJ00";"  258365"
"1138";"GM0306";"2002JJ00";"  325381"
"1139";"GM0306";"2003JJ00";"  303030"
"1140";"GM0306";"2004JJ00";"  266476"
"1141";"GM0306";"2005JJ00";"  349557"
"1142";"GM0306";"2006JJ00";""
"1143";"GM0306";"2007JJ00";""
"1144";"GM0306";"2008JJ00";""
"1145";"GM0306";"2009JJ00";""
"1146";"GM0306";"2010JJ00";""
"1147";"GM0306";"2011JJ00";""
"1148";"GM0306";"2012JJ00";""
"1149";"GM0306";"2013JJ00";""
"1150";"GM0306";"2014JJ00";""
"1151";"GM0306";"2015JJ00";""
"1152";"GM0306";"2016JJ00";""
"1153";"GM0306";"2017JJ00";""
"1154";"GM0306";"2018JJ00";""
"1155";"GM0306";"2019JJ00";""
"1156";"GM0306";"2020JJ00";""
"1157";"GM0306";"2021JJ00";""
"1158";"GM0306";"2022JJ00";""
"1159";"GM0306";"2023JJ00";""
"1160";"GM0307";"1995JJ00";"  107823"
"1161";"GM0307";"1996JJ00";"  117857"
"1162";"GM0307";"1997JJ00";"  129387"
"1163";"GM0307";"1998JJ00";"  143880"
"1164";"GM0307";"1999JJ00";"  166995"
"1165";"GM0307";"2000JJ00";"  198085"
"1166";"GM0307";"2001JJ00";"  217625"
"1167";"GM0307";"2002JJ00";"  224999"
"1168";"GM0307";"2003JJ00";"  223620"
"1169";"GM0307";"2004JJ00";"  233132"
"1170";"GM0307";"2005JJ00";"  240428"
"1171";"GM0307";"2006JJ00";"  249382"
"1172";"GM0307";"2007JJ00";"  258568"
"1173";"GM0307";"2008JJ00";"  274327"
"1174";"GM0307";"2009JJ00";"  255681"
"1175";"GM0307";"2010JJ00";"  269044"
"1176";"GM0307";"2011JJ00";"  261404"
"1177";"GM0307";"2012JJ00";"  245953"
"1178";"GM0307";"2013JJ00";"  233493"
"1179";"GM0307";"2014JJ00";"  243723"
"1180";"GM0307";"2015JJ00";"  240857"
"1181";"GM0307";"2016JJ00";"  262805"
"1182";"GM0307";"2017JJ00";"  296863"
"1183";"GM0307";"2018JJ00";"  340318"
"1184";"GM0307";"2019JJ00";"  358651"
"1185";"GM0307";"2020JJ00";"  379129"
"1186";"GM0307";"2021JJ00";"  416892"
"1187";"GM0307";"2022JJ00";"  468507"
"1188";"GM0307";"2023JJ00";"  466025"
"1189";"GM0198";"1995JJ00";"  105235"
"1190";"GM0198";"1996JJ00";"  116663"
"1191";"GM0198";"1997JJ00";"  122112"
"1192";"GM0198";"1998JJ00";"  123562"
"1193";"GM0198";"1999JJ00";""
"1194";"GM0198";"2000JJ00";""
"1195";"GM0198";"2001JJ00";""
"1196";"GM0198";"2002JJ00";""
"1197";"GM0198";"2003JJ00";""
"1198";"GM0198";"2004JJ00";""
"1199";"GM0198";"2005JJ00";""
"1200";"GM0198";"2006JJ00";""
"1201";"GM0198";"2007JJ00";""
"1202";"GM0198";"2008JJ00";""
"1203";"GM0198";"2009JJ00";""
"1204";"GM0198";"2010JJ00";""
"1205";"GM0198";"2011JJ00";""
"1206";"GM0198";"2012JJ00";""
"1207";"GM0198";"2013JJ00";""
"1208";"GM0198";"2014JJ00";""
"1209";"GM0198";"2015JJ00";""
"1210";"GM0198";"2016JJ00";""
"1211";"GM0198";"2017JJ00";""
"1212";"GM0198";"2018JJ00";""
"1213";"GM0198";"2019JJ00";""
"1214";"GM0198";"2020JJ00";""
"1215";"GM0198";"2021JJ00";""
"1216";"GM0198";"2022JJ00";""
"1217";"GM0198";"2023JJ00";""
"1218";"GM0362";"1995JJ00";"  110371"
"1219";"GM0362";"1996JJ00";"  120575"
"1220";"GM0362";"1997JJ00";"  138260"
"1221";"GM0362";"1998JJ00";"  160015"
"1222";"GM0362";"1999JJ00";"  199951"
"1223";"GM0362";"2000JJ00";"  244012"
"1224";"GM0362";"2001JJ00";"  264902"
"1225";"GM0362";"2002JJ00";"  270571"
"1226";"GM0362";"2003JJ00";"  264715"
"1227";"GM0362";"2004JJ00";"  274697"
"1228";"GM0362";"2005JJ00";"  286003"
"1229";"GM0362";"2006JJ00";"  295680"
"1230";"GM0362";"2007JJ00";"  318682"
"1231";"GM0362";"2008JJ00";"  337305"
"1232";"GM0362";"2009JJ00";"  308892"
"1233";"GM0362";"2010JJ00";"  312791"
"1234";"GM0362";"2011JJ00";"  318466"
"1235";"GM0362";"2012JJ00";"  306621"
"1236";"GM0362";"2013JJ00";"  280407"
"1237";"GM0362";"2014JJ00";"  305619"
"1238";"GM0362";"2015JJ00";"  331763"
"1239";"GM0362";"2016JJ00";"  363088"
"1240";"GM0362";"2017JJ00";"  420478"
"1241";"GM0362";"2018JJ00";"  474669"
"1242";"GM0362";"2019JJ00";"  525247"
"1243";"GM0362";"2020JJ00";"  534717"
"1244";"GM0362";"2021JJ00";"  625658"
"1245";"GM0362";"2022JJ00";"  658372"
"1246";"GM0362";"2023JJ00";"  615382"
"1247";"GM0363";"1995JJ00";"   98008"
"1248";"GM0363";"1996JJ00";"  110420"
"1249";"GM0363";"1997JJ00";"  126024"
"1250";"GM0363";"1998JJ00";"  151254"
"1251";"GM0363";"1999JJ00";"  189227"
"1252";"GM0363";"2000JJ00";"  224938"
"1253";"GM0363";"2001JJ00";"  247082"
"1254";"GM0363";"2002JJ00";"  251413"
"1255";"GM0363";"2003JJ00";"  231768"
"1256";"GM0363";"2004JJ00";"  227679"
"1257";"GM0363";"2005JJ00";"  238189"
"1258";"GM0363";"2006JJ00";"  257215"
"1259";"GM0363";"2007JJ00";"  285587"
"1260";"GM0363";"2008JJ00";"  305206"
"1261";"GM0363";"2009JJ00";"  280670"
"1262";"GM0363";"2010JJ00";"  281206"
"1263";"GM0363";"2011JJ00";"  284668"
"1264";"GM0363";"2012JJ00";"  270507"
"1265";"GM0363";"2013JJ00";"  256308"
"1266";"GM0363";"2014JJ00";"  272438"
"1267";"GM0363";"2015JJ00";"  303925"
"1268";"GM0363";"2016JJ00";"  358976"
"1269";"GM0363";"2017JJ00";"  407670"
"1270";"GM0363";"2018JJ00";"  460751"
"1271";"GM0363";"2019JJ00";"  484995"
"1272";"GM0363";"2020JJ00";"  510919"
"1273";"GM0363";"2021JJ00";"  569890"
"1274";"GM0363";"2022JJ00";"  620954"
"1275";"GM0363";"2023JJ00";"  568161"
"1276";"GM0364";"1995JJ00";"   94136"
"1277";"GM0364";"1996JJ00";"   96752"
"1278";"GM0364";"1997JJ00";"  101988"
"1279";"GM0364";"1998JJ00";"  104506"
"1280";"GM0364";"1999JJ00";"  149228"
"1281";"GM0364";"2000JJ00";"  163622"
"1282";"GM0364";"2001JJ00";"  206760"
"1283";"GM0364";"2002JJ00";"  229583"
"1284";"GM0364";"2003JJ00";"  190488"
"1285";"GM0364";"2004JJ00";"  197203"
"1286";"GM0364";"2005JJ00";"  219840"
"1287";"GM0364";"2006JJ00";"  209838"
"1288";"GM0364";"2007JJ00";"  244555"
"1289";"GM0364";"2008JJ00";"  246431"
"1290";"GM0364";"2009JJ00";"  197245"
"1291";"GM0364";"2010JJ00";"  223475"
"1292";"GM0364";"2011JJ00";""
"1293";"GM0364";"2012JJ00";""
"1294";"GM0364";"2013JJ00";""
"1295";"GM0364";"2014JJ00";""
"1296";"GM0364";"2015JJ00";""
"1297";"GM0364";"2016JJ00";""
"1298";"GM0364";"2017JJ00";""
"1299";"GM0364";"2018JJ00";""
"1300";"GM0364";"2019JJ00";""
"1301";"GM0364";"2020JJ00";""
"1302";"GM0364";"2021JJ00";""
"1303";"GM0364";"2022JJ00";""
"1304";"GM0364";"2023JJ00";""
"1305";"GM0199";"1995JJ00";"   93485"
"1306";"GM0199";"1996JJ00";"  120437"
"1307";"GM0199";"1997JJ00";"  136359"
"1308";"GM0199";"1998JJ00";"  132375"
"1309";"GM0199";"1999JJ00";"  160114"
"1310";"GM0199";"2000JJ00";"  187234"
"1311";"GM0199";"2001JJ00";"  226368"
"1312";"GM0199";"2002JJ00";"  252250"
"1313";"GM0199";"2003JJ00";"  186298"
"1314";"GM0199";"2004JJ00";"  232725"
"1315";"GM0199";"2005JJ00";""
"1316";"GM0199";"2006JJ00";""
"1317";"GM0199";"2007JJ00";""
"1318";"GM0199";"2008JJ00";""
"1319";"GM0199";"2009JJ00";""
"1320";"GM0199";"2010JJ00";""
"1321";"GM0199";"2011JJ00";""
"1322";"GM0199";"2012JJ00";""
"1323";"GM0199";"2013JJ00";""
"1324";"GM0199";"2014JJ00";""
"1325";"GM0199";"2015JJ00";""
"1326";"GM0199";"2016JJ00";""
"1327";"GM0199";"2017JJ00";""
"1328";"GM0199";"2018JJ00";""
"1329";"GM0199";"2019JJ00";""
"1330";"GM0199";"2020JJ00";""
"1331";"GM0199";"2021JJ00";""
"1332";"GM0199";"2022JJ00";""
"1333";"GM0199";"2023JJ00";""
"1334";"GM0105";"1995JJ00";"  103300"
"1335";"GM0105";"1996JJ00";"  116129"
"1336";"GM0105";"1997JJ00";"  103194"
"1337";"GM0105";"1998JJ00";""
"1338";"GM0105";"1999JJ00";""
"1339";"GM0105";"2000JJ00";""
"1340";"GM0105";"2001JJ00";""
"1341";"GM0105";"2002JJ00";""
"1342";"GM0105";"2003JJ00";""
"1343";"GM0105";"2004JJ00";""
"1344";"GM0105";"2005JJ00";""
"1345";"GM0105";"2006JJ00";""
"1346";"GM0105";"2007JJ00";""
"1347";"GM0105";"2008JJ00";""
"1348";"GM0105";"2009JJ00";""
"1349";"GM0105";"2010JJ00";""
"1350";"GM0105";"2011JJ00";""
"1351";"GM0105";"2012JJ00";""
"1352";"GM0105";"2013JJ00";""
"1353";"GM0105";"2014JJ00";""
"1354";"GM0105";"2015JJ00";""
"1355";"GM0105";"2016JJ00";""
"1356";"GM0105";"2017JJ00";""
"1357";"GM0105";"2018JJ00";""
"1358";"GM0105";"2019JJ00";""
"1359";"GM0105";"2020JJ00";""
"1360";"GM0105";"2021JJ00";""
"1361";"GM0105";"2022JJ00";""
"1362";"GM0105";"2023JJ00";""
"1363";"GM0366";"1995JJ00";"   85235"
"1364";"GM0366";"1996JJ00";"   93961"
"1365";"GM0366";"1997JJ00";"  113344"
"1366";"GM0366";"1998JJ00";"  124096"
"1367";"GM0366";"1999JJ00";"  145181"
"1368";"GM0366";"2000JJ00";"  174154"
"1369";"GM0366";"2001JJ00";"  186422"
"1370";"GM0366";"2002JJ00";"  192936"
"1371";"GM0366";"2003JJ00";"  207238"
"1372";"GM0366";"2004JJ00";"  207360"
"1373";"GM0366";"2005JJ00";"  228171"
"1374";"GM0366";"2006JJ00";"  225820"
"1375";"GM0366";"2007JJ00";"  227336"
"1376";"GM0366";"2008JJ00";"  250308"
"1377";"GM0366";"2009JJ00";"  217520"
"1378";"GM0366";"2010JJ00";"  199918"
"1379";"GM0366";"2011JJ00";"  214838"
"1380";"GM0366";"2012JJ00";""
"1381";"GM0366";"2013JJ00";""
"1382";"GM0366";"2014JJ00";""
"1383";"GM0366";"2015JJ00";""
"1384";"GM0366";"2016JJ00";""
"1385";"GM0366";"2017JJ00";""
"1386";"GM0366";"2018JJ00";""
"1387";"GM0366";"2019JJ00";""
"1388";"GM0366";"2020JJ00";""
"1389";"GM0366";"2021JJ00";""
"1390";"GM0366";"2022JJ00";""
"1391";"GM0366";"2023JJ00";""
"1392";"GM0200";"1995JJ00";"  100024"
"1393";"GM0200";"1996JJ00";"  109968"
"1394";"GM0200";"1997JJ00";"  122534"
"1395";"GM0200";"1998JJ00";"  136409"
"1396";"GM0200";"1999JJ00";"  156702"
"1397";"GM0200";"2000JJ00";"  192227"
"1398";"GM0200";"2001JJ00";"  210654"
"1399";"GM0200";"2002JJ00";"  213442"
"1400";"GM0200";"2003JJ00";"  220285"
"1401";"GM0200";"2004JJ00";"  230944"
"1402";"GM0200";"2005JJ00";"  243423"
"1403";"GM0200";"2006JJ00";"  254550"
"1404";"GM0200";"2007JJ00";"  263858"
"1405";"GM0200";"2008JJ00";"  260812"
"1406";"GM0200";"2009JJ00";"  238914"
"1407";"GM0200";"2010JJ00";"  239224"
"1408";"GM0200";"2011JJ00";"  243583"
"1409";"GM0200";"2012JJ00";"  230535"
"1410";"GM0200";"2013JJ00";"  204898"
"1411";"GM0200";"2014JJ00";"  214203"
"1412";"GM0200";"2015JJ00";"  219569"
"1413";"GM0200";"2016JJ00";"  227978"
"1414";"GM0200";"2017JJ00";"  252463"
"1415";"GM0200";"2018JJ00";"  275434"
"1416";"GM0200";"2019JJ00";"  287155"
"1417";"GM0200";"2020JJ00";"  316006"
"1418";"GM0200";"2021JJ00";"  379364"
"1419";"GM0200";"2022JJ00";"  420466"
"1420";"GM0200";"2023JJ00";"  407625"
"1421";"GM0003";"1995JJ00";"   63239"
"1422";"GM0003";"1996JJ00";"   63839"
"1423";"GM0003";"1997JJ00";"   75184"
"1424";"GM0003";"1998JJ00";"   77023"
"1425";"GM0003";"1999JJ00";"   80202"
"1426";"GM0003";"2000JJ00";"   93688"
"1427";"GM0003";"2001JJ00";"  112452"
"1428";"GM0003";"2002JJ00";"  126843"
"1429";"GM0003";"2003JJ00";"  141034"
"1430";"GM0003";"2004JJ00";"  153787"
"1431";"GM0003";"2005JJ00";"  162537"
"1432";"GM0003";"2006JJ00";"  150387"
"1433";"GM0003";"2007JJ00";"  161195"
"1434";"GM0003";"2008JJ00";"  179629"
"1435";"GM0003";"2009JJ00";"  159694"
"1436";"GM0003";"2010JJ00";"  167311"
"1437";"GM0003";"2011JJ00";"  171155"
"1438";"GM0003";"2012JJ00";"  151738"
"1439";"GM0003";"2013JJ00";"  141286"
"1440";"GM0003";"2014JJ00";"  146861"
"1441";"GM0003";"2015JJ00";"  146925"
"1442";"GM0003";"2016JJ00";"  164504"
"1443";"GM0003";"2017JJ00";"  174924"
"1444";"GM0003";"2018JJ00";"  192439"
"1445";"GM0003";"2019JJ00";"  194795"
"1446";"GM0003";"2020JJ00";"  204754"
"1447";"GM0003";"2021JJ00";""
"1448";"GM0003";"2022JJ00";""
"1449";"GM0003";"2023JJ00";""
"1450";"GM0885";"1995JJ00";"  119162"
"1451";"GM0885";"1996JJ00";"  112834"
"1452";"GM0885";"1997JJ00";"  141654"
"1453";"GM0885";"1998JJ00";"  151948"
"1454";"GM0885";"1999JJ00";"  164240"
"1455";"GM0885";"2000JJ00";"  188990"
"1456";"GM0885";"2001JJ00";"  183610"
"1457";"GM0885";"2002JJ00";"  195137"
"1458";"GM0885";"2003JJ00";"  231565"
"1459";"GM0885";"2004JJ00";"  220243"
"1460";"GM0885";"2005JJ00";"  227055"
"1461";"GM0885";"2006JJ00";"  236324"
"1462";"GM0885";"2007JJ00";"  240021"
"1463";"GM0885";"2008JJ00";"  274057"
"1464";"GM0885";"2009JJ00";"  198916"
"1465";"GM0885";"2010JJ00";""
"1466";"GM0885";"2011JJ00";""
"1467";"GM0885";"2012JJ00";""
"1468";"GM0885";"2013JJ00";""
"1469";"GM0885";"2014JJ00";""
"1470";"GM0885";"2015JJ00";""
"1471";"GM0885";"2016JJ00";""
"1472";"GM0885";"2017JJ00";""
"1473";"GM0885";"2018JJ00";""
"1474";"GM0885";"2019JJ00";""
"1475";"GM0885";"2020JJ00";""
"1476";"GM0885";"2021JJ00";""
"1477";"GM0885";"2022JJ00";""
"1478";"GM0885";"2023JJ00";""
"1479";"GM0649";"1995JJ00";"   65405"
"1480";"GM0649";"1996JJ00";"   79146"
"1481";"GM0649";"1997JJ00";""
"1482";"GM0649";"1998JJ00";""
"1483";"GM0649";"1999JJ00";""
"1484";"GM0649";"2000JJ00";""
"1485";"GM0649";"2001JJ00";""
"1486";"GM0649";"2002JJ00";""
"1487";"GM0649";"2003JJ00";""
"1488";"GM0649";"2004JJ00";""
"1489";"GM0649";"2005JJ00";""
"1490";"GM0649";"2006JJ00";""
"1491";"GM0649";"2007JJ00";""
"1492";"GM0649";"2008JJ00";""
"1493";"GM0649";"2009JJ00";""
"1494";"GM0649";"2010JJ00";""
"1495";"GM0649";"2011JJ00";""
"1496";"GM0649";"2012JJ00";""
"1497";"GM0649";"2013JJ00";""
"1498";"GM0649";"2014JJ00";""
"1499";"GM0649";"2015JJ00";""
"1500";"GM0649";"2016JJ00";""
"1501";"GM0649";"2017JJ00";""
"1502";"GM0649";"2018JJ00";""
"1503";"GM0649";"2019JJ00";""
"1504";"GM0649";"2020JJ00";""
"1505";"GM0649";"2021JJ00";""
"1506";"GM0649";"2022JJ00";""
"1507";"GM0649";"2023JJ00";""
"1508";"GM0202";"1995JJ00";"   80240"
"1509";"GM0202";"1996JJ00";"   87221"
"1510";"GM0202";"1997JJ00";"   97326"
"1511";"GM0202";"1998JJ00";"  111416"
"1512";"GM0202";"1999JJ00";"  129059"
"1513";"GM0202";"2000JJ00";"  149386"
"1514";"GM0202";"2001JJ00";"  164376"
"1515";"GM0202";"2002JJ00";"  172213"
"1516";"GM0202";"2003JJ00";"  179682"
"1517";"GM0202";"2004JJ00";"  186810"
"1518";"GM0202";"2005JJ00";"  188779"
"1519";"GM0202";"2006JJ00";"  196732"
"1520";"GM0202";"2007JJ00";"  203549"
"1521";"GM0202";"2008JJ00";"  219351"
"1522";"GM0202";"2009JJ00";"  200876"
"1523";"GM0202";"2010JJ00";"  204498"
"1524";"GM0202";"2011JJ00";"  212747"
"1525";"GM0202";"2012JJ00";"  205702"
"1526";"GM0202";"2013JJ00";"  189517"
"1527";"GM0202";"2014JJ00";"  190551"
"1528";"GM0202";"2015JJ00";"  199528"
"1529";"GM0202";"2016JJ00";"  205816"
"1530";"GM0202";"2017JJ00";"  221424"
"1531";"GM0202";"2018JJ00";"  249290"
"1532";"GM0202";"2019JJ00";"  260635"
"1533";"GM0202";"2020JJ00";"  279571"
"1534";"GM0202";"2021JJ00";"  344738"
"1535";"GM0202";"2022JJ00";"  383699"
"1536";"GM0202";"2023JJ00";"  369114"
"1537";"GM0106";"1995JJ00";"   75013"
"1538";"GM0106";"1996JJ00";"   81232"
"1539";"GM0106";"1997JJ00";"   80947"
"1540";"GM0106";"1998JJ00";"   88505"
"1541";"GM0106";"1999JJ00";"  102768"
"1542";"GM0106";"2000JJ00";"  120177"
"1543";"GM0106";"2001JJ00";"  131365"
"1544";"GM0106";"2002JJ00";"  145777"
"1545";"GM0106";"2003JJ00";"  149765"
"1546";"GM0106";"2004JJ00";"  159401"
"1547";"GM0106";"2005JJ00";"  168939"
"1548";"GM0106";"2006JJ00";"  180645"
"1549";"GM0106";"2007JJ00";"  184287"
"1550";"GM0106";"2008JJ00";"  186792"
"1551";"GM0106";"2009JJ00";"  184050"
"1552";"GM0106";"2010JJ00";"  186206"
"1553";"GM0106";"2011JJ00";"  182993"
"1554";"GM0106";"2012JJ00";"  182530"
"1555";"GM0106";"2013JJ00";"  172090"
"1556";"GM0106";"2014JJ00";"  175497"
"1557";"GM0106";"2015JJ00";"  183838"
"1558";"GM0106";"2016JJ00";"  190911"
"1559";"GM0106";"2017JJ00";"  199135"
"1560";"GM0106";"2018JJ00";"  213612"
"1561";"GM0106";"2019JJ00";"  228658"
"1562";"GM0106";"2020JJ00";"  250572"
"1563";"GM0106";"2021JJ00";"  301082"
"1564";"GM0106";"2022JJ00";"  330027"
"1565";"GM0106";"2023JJ00";"  334100"
"1566";"GM0743";"1995JJ00";"   99123"
"1567";"GM0743";"1996JJ00";"  125457"
"1568";"GM0743";"1997JJ00";"  146036"
"1569";"GM0743";"1998JJ00";"  154023"
"1570";"GM0743";"1999JJ00";"  172245"
"1571";"GM0743";"2000JJ00";"  205914"
"1572";"GM0743";"2001JJ00";"  212491"
"1573";"GM0743";"2002JJ00";"  238882"
"1574";"GM0743";"2003JJ00";"  251999"
"1575";"GM0743";"2004JJ00";"  244880"
"1576";"GM0743";"2005JJ00";"  282994"
"1577";"GM0743";"2006JJ00";"  263722"
"1578";"GM0743";"2007JJ00";"  298471"
"1579";"GM0743";"2008JJ00";"  337319"
"1580";"GM0743";"2009JJ00";"  298684"
"1581";"GM0743";"2010JJ00";"  292281"
"1582";"GM0743";"2011JJ00";"  293181"
"1583";"GM0743";"2012JJ00";"  245317"
"1584";"GM0743";"2013JJ00";"  249721"
"1585";"GM0743";"2014JJ00";"  247823"
"1586";"GM0743";"2015JJ00";"  264697"
"1587";"GM0743";"2016JJ00";"  268162"
"1588";"GM0743";"2017JJ00";"  292594"
"1589";"GM0743";"2018JJ00";"  290117"
"1590";"GM0743";"2019JJ00";"  334156"
"1591";"GM0743";"2020JJ00";"  342335"
"1592";"GM0743";"2021JJ00";"  379682"
"1593";"GM0743";"2022JJ00";"  429888"
"1594";"GM0743";"2023JJ00";"  439900"
"1595";"GM0143";"1995JJ00";"   87413"
"1596";"GM0143";"1996JJ00";"   91155"
"1597";"GM0143";"1997JJ00";"   97384"
"1598";"GM0143";"1998JJ00";"  120960"
"1599";"GM0143";"1999JJ00";"  146467"
"1600";"GM0143";"2000JJ00";"  167291"
"1601";"GM0143";"2001JJ00";""
"1602";"GM0143";"2002JJ00";""
"1603";"GM0143";"2003JJ00";""
"1604";"GM0143";"2004JJ00";""
"1605";"GM0143";"2005JJ00";""
"1606";"GM0143";"2006JJ00";""
"1607";"GM0143";"2007JJ00";""
"1608";"GM0143";"2008JJ00";""
"1609";"GM0143";"2009JJ00";""
"1610";"GM0143";"2010JJ00";""
"1611";"GM0143";"2011JJ00";""
"1612";"GM0143";"2012JJ00";""
"1613";"GM0143";"2013JJ00";""
"1614";"GM0143";"2014JJ00";""
"1615";"GM0143";"2015JJ00";""
"1616";"GM0143";"2016JJ00";""
"1617";"GM0143";"2017JJ00";""
"1618";"GM0143";"2018JJ00";""
"1619";"GM0143";"2019JJ00";""
"1620";"GM0143";"2020JJ00";""
"1621";"GM0143";"2021JJ00";""
"1622";"GM0143";"2022JJ00";""
"1623";"GM0143";"2023JJ00";""
"1624";"GM0650";"1995JJ00";"   63721"
"1625";"GM0650";"1996JJ00";"   70599"
"1626";"GM0650";"1997JJ00";"   81871"
"1627";"GM0650";"1998JJ00";"   71074"
"1628";"GM0650";"1999JJ00";"   79250"
"1629";"GM0650";"2000JJ00";"   91784"
"1630";"GM0650";"2001JJ00";"  111502"
"1631";"GM0650";"2002JJ00";"  122890"
"1632";"GM0650";"2003JJ00";""
"1633";"GM0650";"2004JJ00";""
"1634";"GM0650";"2005JJ00";""
"1635";"GM0650";"2006JJ00";""
"1636";"GM0650";"2007JJ00";""
"1637";"GM0650";"2008JJ00";""
"1638";"GM0650";"2009JJ00";""
"1639";"GM0650";"2010JJ00";""
"1640";"GM0650";"2011JJ00";""
"1641";"GM0650";"2012JJ00";""
"1642";"GM0650";"2013JJ00";""
"1643";"GM0650";"2014JJ00";""
"1644";"GM0650";"2015JJ00";""
"1645";"GM0650";"2016JJ00";""
"1646";"GM0650";"2017JJ00";""
"1647";"GM0650";"2018JJ00";""
"1648";"GM0650";"2019JJ00";""
"1649";"GM0650";"2020JJ00";""
"1650";"GM0650";"2021JJ00";""
"1651";"GM0650";"2022JJ00";""
"1652";"GM0650";"2023JJ00";""
"1653";"GM0744";"1995JJ00";"  118689"
"1654";"GM0744";"1996JJ00";"  124574"
"1655";"GM0744";"1997JJ00";"  190352"
"1656";"GM0744";"1998JJ00";"  160552"
"1657";"GM0744";"1999JJ00";"  170309"
"1658";"GM0744";"2000JJ00";"  205439"
"1659";"GM0744";"2001JJ00";"  244477"
"1660";"GM0744";"2002JJ00";"  273442"
"1661";"GM0744";"2003JJ00";"  231338"
"1662";"GM0744";"2004JJ00";"  256334"
"1663";"GM0744";"2005JJ00";"  299513"
"1664";"GM0744";"2006JJ00";"  265515"
"1665";"GM0744";"2007JJ00";"  265121"
"1666";"GM0744";"2008JJ00";"  296111"
"1667";"GM0744";"2009JJ00";"  273334"
"1668";"GM0744";"2010JJ00";"  268023"
"1669";"GM0744";"2011JJ00";"  292993"
"1670";"GM0744";"2012JJ00";"  263403"
"1671";"GM0744";"2013JJ00";"  242549"
"1672";"GM0744";"2014JJ00";"  251776"
"1673";"GM0744";"2015JJ00";"  254242"
"1674";"GM0744";"2016JJ00";"  266280"
"1675";"GM0744";"2017JJ00";"  274709"
"1676";"GM0744";"2018JJ00";"  299212"
"1677";"GM0744";"2019JJ00";"  334058"
"1678";"GM0744";"2020JJ00";"  314453"
"1679";"GM0744";"2021JJ00";"  366251"
"1680";"GM0744";"2022JJ00";"  426396"
"1681";"GM0744";"2023JJ00";"  391221"
"1682";"GM0308";"1995JJ00";"  129014"
"1683";"GM0308";"1996JJ00";"  149900"
"1684";"GM0308";"1997JJ00";"  157594"
"1685";"GM0308";"1998JJ00";"  172499"
"1686";"GM0308";"1999JJ00";"  207130"
"1687";"GM0308";"2000JJ00";"  273732"
"1688";"GM0308";"2001JJ00";"  301252"
"1689";"GM0308";"2002JJ00";"  314631"
"1690";"GM0308";"2003JJ00";"  269230"
"1691";"GM0308";"2004JJ00";"  307780"
"1692";"GM0308";"2005JJ00";"  329046"
"1693";"GM0308";"2006JJ00";"  354084"
"1694";"GM0308";"2007JJ00";"  376584"
"1695";"GM0308";"2008JJ00";"  352729"
"1696";"GM0308";"2009JJ00";"  345492"
"1697";"GM0308";"2010JJ00";"  339479"
"1698";"GM0308";"2011JJ00";"  356297"
"1699";"GM0308";"2012JJ00";"  308279"
"1700";"GM0308";"2013JJ00";"  332346"
"1701";"GM0308";"2014JJ00";"  321127"
"1702";"GM0308";"2015JJ00";"  297817"
"1703";"GM0308";"2016JJ00";"  348588"
"1704";"GM0308";"2017JJ00";"  364285"
"1705";"GM0308";"2018JJ00";"  384315"
"1706";"GM0308";"2019JJ00";"  431161"
"1707";"GM0308";"2020JJ00";"  473873"
"1708";"GM0308";"2021JJ00";"  529145"
"1709";"GM0308";"2022JJ00";"  600665"
"1710";"GM0308";"2023JJ00";"  539068"
"1711";"GM0745";"1995JJ00";"  117550"
"1712";"GM0745";"1996JJ00";"  130789"
"1713";"GM0745";"1997JJ00";""
"1714";"GM0745";"1998JJ00";""
"1715";"GM0745";"1999JJ00";""
"1716";"GM0745";"2000JJ00";""
"1717";"GM0745";"2001JJ00";""
"1718";"GM0745";"2002JJ00";""
"1719";"GM0745";"2003JJ00";""
"1720";"GM0745";"2004JJ00";""
"1721";"GM0745";"2005JJ00";""
"1722";"GM0745";"2006JJ00";""
"1723";"GM0745";"2007JJ00";""
"1724";"GM0745";"2008JJ00";""
"1725";"GM0745";"2009JJ00";""
"1726";"GM0745";"2010JJ00";""
"1727";"GM0745";"2011JJ00";""
"1728";"GM0745";"2012JJ00";""
"1729";"GM0745";"2013JJ00";""
"1730";"GM0745";"2014JJ00";""
"1731";"GM0745";"2015JJ00";""
"1732";"GM0745";"2016JJ00";""
"1733";"GM0745";"2017JJ00";""
"1734";"GM0745";"2018JJ00";""
"1735";"GM0745";"2019JJ00";""
"1736";"GM0745";"2020JJ00";""
"1737";"GM0745";"2021JJ00";""
"1738";"GM0745";"2022JJ00";""
"1739";"GM0745";"2023JJ00";""
"1740";"GM0489";"1995JJ00";"  114830"
"1741";"GM0489";"1996JJ00";"  120398"
