"ID";"LeeftijdReferentiepersoon";"RegioS";"Perioden";"TotaalParticuliereHuishoudens_21"
"15162";"10000";"GM0988";"2012JJ00";"21258"
"15163";"10000";"GM0988";"2013JJ00";"21368"
"15164";"10000";"GM0988";"2014JJ00";"21538"
"15165";"10000";"GM0988";"2015JJ00";"21773"
"15166";"10000";"GM0988";"2016JJ00";"21922"
"15167";"10000";"GM0988";"2017JJ00";"22134"
"15168";"10000";"GM0988";"2018JJ00";"22239"
"15169";"10000";"GM0988";"2019JJ00";"22412"
"15170";"10000";"GM0988";"2020JJ00";"22729"
"15171";"10000";"GM0988";"2021JJ00";"22866"
"15172";"10000";"GM0988";"2022JJ00";"23284"
"15173";"10000";"GM0988";"2023JJ00";"23666"
"15174";"10000";"GM0988";"2024JJ00";"23767"
"15175";"10000";"GM0457";"2000JJ00";"8309"
"15176";"10000";"GM0457";"2001JJ00";"8310"
"15177";"10000";"GM0457";"2002JJ00";"8299"
"15178";"10000";"GM0457";"2003JJ00";"8276"
"15179";"10000";"GM0457";"2004JJ00";"8286"
"15180";"10000";"GM0457";"2005JJ00";"8237"
"15181";"10000";"GM0457";"2006JJ00";"8223"
"15182";"10000";"GM0457";"2007JJ00";"8235"
"15183";"10000";"GM0457";"2008JJ00";"8226"
"15184";"10000";"GM0457";"2009JJ00";"8271"
"15185";"10000";"GM0457";"2010JJ00";"8318"
"15186";"10000";"GM0457";"2011JJ00";"8475"
"15187";"10000";"GM0457";"2012JJ00";"8523"
"15188";"10000";"GM0457";"2013JJ00";"8533"
"15189";"10000";"GM0457";"2014JJ00";"8529"
"15190";"10000";"GM0457";"2015JJ00";"8615"
"15191";"10000";"GM0457";"2016JJ00";"8688"
"15192";"10000";"GM0457";"2017JJ00";"8764"
"15193";"10000";"GM0457";"2018JJ00";"8951"
"15194";"10000";"GM0457";"2019JJ00";"9038"
"15195";"10000";"GM0457";"2020JJ00";"9174"
"15196";"10000";"GM0457";"2021JJ00";"9374"
"15197";"10000";"GM0457";"2022JJ00";"9509"
"15198";"10000";"GM0457";"2023JJ00";
"15199";"10000";"GM0457";"2024JJ00";
"15200";"10000";"GM0292";"2000JJ00";"2326"
"15201";"10000";"GM0292";"2001JJ00";"2331"
"15202";"10000";"GM0292";"2002JJ00";"2344"
"15203";"10000";"GM0292";"2003JJ00";"2365"
"15204";"10000";"GM0292";"2004JJ00";"2347"
"15205";"10000";"GM0292";"2005JJ00";
"15206";"10000";"GM0292";"2006JJ00";
"15207";"10000";"GM0292";"2007JJ00";
"15208";"10000";"GM0292";"2008JJ00";
"15209";"10000";"GM0292";"2009JJ00";
"15210";"10000";"GM0292";"2010JJ00";
"15211";"10000";"GM0292";"2011JJ00";
"15212";"10000";"GM0292";"2012JJ00";
"15213";"10000";"GM0292";"2013JJ00";
"15214";"10000";"GM0292";"2014JJ00";
"15215";"10000";"GM0292";"2015JJ00";
"15216";"10000";"GM0292";"2016JJ00";
"15217";"10000";"GM0292";"2017JJ00";
"15218";"10000";"GM0292";"2018JJ00";
"15219";"10000";"GM0292";"2019JJ00";
"15220";"10000";"GM0292";"2020JJ00";
"15221";"10000";"GM0292";"2021JJ00";
"15222";"10000";"GM0292";"2022JJ00";
"15223";"10000";"GM0292";"2023JJ00";
"15224";"10000";"GM0292";"2024JJ00";
"15225";"10000";"GM0870";"2000JJ00";"9391"
"15226";"10000";"GM0870";"2001JJ00";"9469"
"15227";"10000";"GM0870";"2002JJ00";"9605"
"15228";"10000";"GM0870";"2003JJ00";"9685"
"15229";"10000";"GM0870";"2004JJ00";"9724"
"15230";"10000";"GM0870";"2005JJ00";"9868"
"15231";"10000";"GM0870";"2006JJ00";"9901"
"15232";"10000";"GM0870";"2007JJ00";"9943"
"15233";"10000";"GM0870";"2008JJ00";"9986"
"15234";"10000";"GM0870";"2009JJ00";"10050"
"15235";"10000";"GM0870";"2010JJ00";"10114"
"15236";"10000";"GM0870";"2011JJ00";"10110"
"15237";"10000";"GM0870";"2012JJ00";"10205"
"15238";"10000";"GM0870";"2013JJ00";"10269"
"15239";"10000";"GM0870";"2014JJ00";"10290"
"15240";"10000";"GM0870";"2015JJ00";"10421"
"15241";"10000";"GM0870";"2016JJ00";"10469"
"15242";"10000";"GM0870";"2017JJ00";"10590"
"15243";"10000";"GM0870";"2018JJ00";"10689"
"15244";"10000";"GM0870";"2019JJ00";
"15245";"10000";"GM0870";"2020JJ00";
"15246";"10000";"GM0870";"2021JJ00";
"15247";"10000";"GM0870";"2022JJ00";
"15248";"10000";"GM0870";"2023JJ00";
"15249";"10000";"GM0870";"2024JJ00";
"15250";"10000";"GM0459";"2000JJ00";"3107"
"15251";"10000";"GM0459";"2001JJ00";"3138"
"15252";"10000";"GM0459";"2002JJ00";"3146"
"15253";"10000";"GM0459";"2003JJ00";"3156"
"15254";"10000";"GM0459";"2004JJ00";"3196"
"15255";"10000";"GM0459";"2005JJ00";"3241"
"15256";"10000";"GM0459";"2006JJ00";"3247"
"15257";"10000";"GM0459";"2007JJ00";"3260"
"15258";"10000";"GM0459";"2008JJ00";"3288"
"15259";"10000";"GM0459";"2009JJ00";"3375"
"15260";"10000";"GM0459";"2010JJ00";"3438"
"15261";"10000";"GM0459";"2011JJ00";
"15262";"10000";"GM0459";"2012JJ00";
"15263";"10000";"GM0459";"2013JJ00";
"15264";"10000";"GM0459";"2014JJ00";
"15265";"10000";"GM0459";"2015JJ00";
"15266";"10000";"GM0459";"2016JJ00";
"15267";"10000";"GM0459";"2017JJ00";
"15268";"10000";"GM0459";"2018JJ00";
"15269";"10000";"GM0459";"2019JJ00";
"15270";"10000";"GM0459";"2020JJ00";
"15271";"10000";"GM0459";"2021JJ00";
"15272";"10000";"GM0459";"2022JJ00";
"15273";"10000";"GM0459";"2023JJ00";
"15274";"10000";"GM0459";"2024JJ00";
"15275";"10000";"GM1960";"2000JJ00";
"15276";"10000";"GM1960";"2001JJ00";
"15277";"10000";"GM1960";"2002JJ00";
"15278";"10000";"GM1960";"2003JJ00";
"15279";"10000";"GM1960";"2004JJ00";
"15280";"10000";"GM1960";"2005JJ00";
"15281";"10000";"GM1960";"2006JJ00";
"15282";"10000";"GM1960";"2007JJ00";
"15283";"10000";"GM1960";"2008JJ00";
"15284";"10000";"GM1960";"2009JJ00";
"15285";"10000";"GM1960";"2010JJ00";
"15286";"10000";"GM1960";"2011JJ00";
"15287";"10000";"GM1960";"2012JJ00";
"15288";"10000";"GM1960";"2013JJ00";
"15289";"10000";"GM1960";"2014JJ00";
"15290";"10000";"GM1960";"2015JJ00";
"15291";"10000";"GM1960";"2016JJ00";
"15292";"10000";"GM1960";"2017JJ00";
"15293";"10000";"GM1960";"2018JJ00";
"15294";"10000";"GM1960";"2019JJ00";"20302"
"15295";"10000";"GM1960";"2020JJ00";"20513"
"15296";"10000";"GM1960";"2021JJ00";"20753"
"15297";"10000";"GM1960";"2022JJ00";"21030"
"15298";"10000";"GM1960";"2023JJ00";"21409"
"15299";"10000";"GM1960";"2024JJ00";"21553"
"15300";"10000";"GM0668";"2000JJ00";"6849"
"15301";"10000";"GM0668";"2001JJ00";"6892"
"15302";"10000";"GM0668";"2002JJ00";"6971"
"15303";"10000";"GM0668";"2003JJ00";"7016"
"15304";"10000";"GM0668";"2004JJ00";"7014"
"15305";"10000";"GM0668";"2005JJ00";"7090"
"15306";"10000";"GM0668";"2006JJ00";"7158"
"15307";"10000";"GM0668";"2007JJ00";"7149"
"15308";"10000";"GM0668";"2008JJ00";"7223"
"15309";"10000";"GM0668";"2009JJ00";"7269"
"15310";"10000";"GM0668";"2010JJ00";"7325"
"15311";"10000";"GM0668";"2011JJ00";"7351"
"15312";"10000";"GM0668";"2012JJ00";"7434"
"15313";"10000";"GM0668";"2013JJ00";"7543"
"15314";"10000";"GM0668";"2014JJ00";"7639"
"15315";"10000";"GM0668";"2015JJ00";"7842"
"15316";"10000";"GM0668";"2016JJ00";"7876"
"15317";"10000";"GM0668";"2017JJ00";"8017"
"15318";"10000";"GM0668";"2018JJ00";"8085"
"15319";"10000";"GM0668";"2019JJ00";"8195"
"15320";"10000";"GM0668";"2020JJ00";"8303"
"15321";"10000";"GM0668";"2021JJ00";"8444"
"15322";"10000";"GM0668";"2022JJ00";"8529"
"15323";"10000";"GM0668";"2023JJ00";"8710"
"15324";"10000";"GM0668";"2024JJ00";"8832"
"15325";"10000";"GM0558";"2000JJ00";"5000"
"15326";"10000";"GM0558";"2001JJ00";"5096"
"15327";"10000";"GM0558";"2002JJ00";"5112"
"15328";"10000";"GM0558";"2003JJ00";"5179"
"15329";"10000";"GM0558";"2004JJ00";"5262"
"15330";"10000";"GM0558";"2005JJ00";"5345"
"15331";"10000";"GM0558";"2006JJ00";"5442"
"15332";"10000";"GM0558";"2007JJ00";
"15333";"10000";"GM0558";"2008JJ00";
"15334";"10000";"GM0558";"2009JJ00";
"15335";"10000";"GM0558";"2010JJ00";
"15336";"10000";"GM0558";"2011JJ00";
"15337";"10000";"GM0558";"2012JJ00";
"15338";"10000";"GM0558";"2013JJ00";
"15339";"10000";"GM0558";"2014JJ00";
"15340";"10000";"GM0558";"2015JJ00";
"15341";"10000";"GM0558";"2016JJ00";
"15342";"10000";"GM0558";"2017JJ00";
"15343";"10000";"GM0558";"2018JJ00";
"15344";"10000";"GM0558";"2019JJ00";
"15345";"10000";"GM0558";"2020JJ00";
"15346";"10000";"GM0558";"2021JJ00";
"15347";"10000";"GM0558";"2022JJ00";
"15348";"10000";"GM0558";"2023JJ00";
"15349";"10000";"GM0558";"2024JJ00";
"15350";"10000";"GM1969";"2000JJ00";
"15351";"10000";"GM1969";"2001JJ00";
"15352";"10000";"GM1969";"2002JJ00";
"15353";"10000";"GM1969";"2003JJ00";
"15354";"10000";"GM1969";"2004JJ00";
"15355";"10000";"GM1969";"2005JJ00";
"15356";"10000";"GM1969";"2006JJ00";
"15357";"10000";"GM1969";"2007JJ00";
"15358";"10000";"GM1969";"2008JJ00";
"15359";"10000";"GM1969";"2009JJ00";
"15360";"10000";"GM1969";"2010JJ00";
"15361";"10000";"GM1969";"2011JJ00";
"15362";"10000";"GM1969";"2012JJ00";
"15363";"10000";"GM1969";"2013JJ00";
"15364";"10000";"GM1969";"2014JJ00";
"15365";"10000";"GM1969";"2015JJ00";
"15366";"10000";"GM1969";"2016JJ00";
"15367";"10000";"GM1969";"2017JJ00";
"15368";"10000";"GM1969";"2018JJ00";
"15369";"10000";"GM1969";"2019JJ00";"26243"
"15370";"10000";"GM1969";"2020JJ00";"26371"
"15371";"10000";"GM1969";"2021JJ00";"26617"
"15372";"10000";"GM1969";"2022JJ00";"26904"
"15373";"10000";"GM1969";"2023JJ00";"27291"
"15374";"10000";"GM1969";"2024JJ00";"27484"
"15375";"10000";"GM1701";"2000JJ00";"7815"
"15376";"10000";"GM1701";"2001JJ00";"7871"
"15377";"10000";"GM1701";"2002JJ00";"7991"
"15378";"10000";"GM1701";"2003JJ00";"7899"
"15379";"10000";"GM1701";"2004JJ00";"7901"
"15380";"10000";"GM1701";"2005JJ00";"7978"
"15381";"10000";"GM1701";"2006JJ00";"8050"
"15382";"10000";"GM1701";"2007JJ00";"8101"
"15383";"10000";"GM1701";"2008JJ00";"8155"
"15384";"10000";"GM1701";"2009JJ00";"8177"
"15385";"10000";"GM1701";"2010JJ00";"8229"
"15386";"10000";"GM1701";"2011JJ00";"8284"
"15387";"10000";"GM1701";"2012JJ00";"8263"
"15388";"10000";"GM1701";"2013JJ00";"8272"
"15389";"10000";"GM1701";"2014JJ00";"8233"
"15390";"10000";"GM1701";"2015JJ00";"8285"
"15391";"10000";"GM1701";"2016JJ00";"8271"
"15392";"10000";"GM1701";"2017JJ00";"8378"
"15393";"10000";"GM1701";"2018JJ00";"8483"
"15394";"10000";"GM1701";"2019JJ00";"8658"
"15395";"10000";"GM1701";"2020JJ00";"8728"
"15396";"10000";"GM1701";"2021JJ00";"8790"
"15397";"10000";"GM1701";"2022JJ00";"8881"
"15398";"10000";"GM1701";"2023JJ00";"8892"
"15399";"10000";"GM1701";"2024JJ00";"8944"
"15400";"10000";"GM0293";"2000JJ00";"6180"
"15401";"10000";"GM0293";"2001JJ00";"6151"
"15402";"10000";"GM0293";"2002JJ00";"6201"
"15403";"10000";"GM0293";"2003JJ00";"6210"
"15404";"10000";"GM0293";"2004JJ00";"6196"
"15405";"10000";"GM0293";"2005JJ00";"6202"
"15406";"10000";"GM0293";"2006JJ00";"6207"
"15407";"10000";"GM0293";"2007JJ00";"6199"
"15408";"10000";"GM0293";"2008JJ00";"6227"
"15409";"10000";"GM0293";"2009JJ00";"6227"
"15410";"10000";"GM0293";"2010JJ00";"6299"
"15411";"10000";"GM0293";"2011JJ00";"6394"
"15412";"10000";"GM0293";"2012JJ00";"6465"
"15413";"10000";"GM0293";"2013JJ00";"6479"
"15414";"10000";"GM0293";"2014JJ00";"6488"
"15415";"10000";"GM0293";"2015JJ00";"6497"
"15416";"10000";"GM0293";"2016JJ00";"6540"
"15417";"10000";"GM0293";"2017JJ00";"6615"
"15418";"10000";"GM0293";"2018JJ00";"6680"
"15419";"10000";"GM0293";"2019JJ00";"6686"
"15420";"10000";"GM0293";"2020JJ00";"6697"
"15421";"10000";"GM0293";"2021JJ00";"6727"
"15422";"10000";"GM0293";"2022JJ00";"6745"
"15423";"10000";"GM0293";"2023JJ00";"6817"
"15424";"10000";"GM0293";"2024JJ00";"6817"
"15425";"10000";"GM1950";"2000JJ00";
"15426";"10000";"GM1950";"2001JJ00";
"15427";"10000";"GM1950";"2002JJ00";
"15428";"10000";"GM1950";"2003JJ00";
"15429";"10000";"GM1950";"2004JJ00";
"15430";"10000";"GM1950";"2005JJ00";
"15431";"10000";"GM1950";"2006JJ00";
"15432";"10000";"GM1950";"2007JJ00";
"15433";"10000";"GM1950";"2008JJ00";
"15434";"10000";"GM1950";"2009JJ00";
"15435";"10000";"GM1950";"2010JJ00";
"15436";"10000";"GM1950";"2011JJ00";
"15437";"10000";"GM1950";"2012JJ00";
"15438";"10000";"GM1950";"2013JJ00";
"15439";"10000";"GM1950";"2014JJ00";
"15440";"10000";"GM1950";"2015JJ00";
"15441";"10000";"GM1950";"2016JJ00";
"15442";"10000";"GM1950";"2017JJ00";
"15443";"10000";"GM1950";"2018JJ00";"11195"
"15444";"10000";"GM1950";"2019JJ00";"11194"
"15445";"10000";"GM1950";"2020JJ00";"11205"
"15446";"10000";"GM1950";"2021JJ00";"11275"
"15447";"10000";"GM1950";"2022JJ00";"11270"
"15448";"10000";"GM1950";"2023JJ00";"11346"
"15449";"10000";"GM1950";"2024JJ00";"11348"
"15450";"10000";"GM1783";"2000JJ00";
"15451";"10000";"GM1783";"2001JJ00";
"15452";"10000";"GM1783";"2002JJ00";
"15453";"10000";"GM1783";"2003JJ00";
"15454";"10000";"GM1783";"2004JJ00";"36742"
"15455";"10000";"GM1783";"2005JJ00";"37778"
"15456";"10000";"GM1783";"2006JJ00";"37910"
"15457";"10000";"GM1783";"2007JJ00";"38290"
"15458";"10000";"GM1783";"2008JJ00";"38671"
"15459";"10000";"GM1783";"2009JJ00";"38962"
"15460";"10000";"GM1783";"2010JJ00";"39297"
"15461";"10000";"GM1783";"2011JJ00";"39463"
"15462";"10000";"GM1783";"2012JJ00";"41791"
"15463";"10000";"GM1783";"2013JJ00";"42449"
"15464";"10000";"GM1783";"2014JJ00";"42922"
"15465";"10000";"GM1783";"2015JJ00";"43791"
"15466";"10000";"GM1783";"2016JJ00";"44092"
"15467";"10000";"GM1783";"2017JJ00";"44265"
"15468";"10000";"GM1783";"2018JJ00";"45444"
"15469";"10000";"GM1783";"2019JJ00";"45859"
"15470";"10000";"GM1783";"2020JJ00";"46574"
"15471";"10000";"GM1783";"2021JJ00";"46975"
"15472";"10000";"GM1783";"2022JJ00";"47675"
"15473";"10000";"GM1783";"2023JJ00";"49327"
"15474";"10000";"GM1783";"2024JJ00";"49876"
"15475";"10000";"GM0098";"2000JJ00";"10385"
"15476";"10000";"GM0098";"2001JJ00";"10490"
"15477";"10000";"GM0098";"2002JJ00";"10606"
"15478";"10000";"GM0098";"2003JJ00";"10861"
"15479";"10000";"GM0098";"2004JJ00";"11017"
"15480";"10000";"GM0098";"2005JJ00";"11090"
"15481";"10000";"GM0098";"2006JJ00";"10763"
"15482";"10000";"GM0098";"2007JJ00";"10809"
"15483";"10000";"GM0098";"2008JJ00";"10985"
"15484";"10000";"GM0098";"2009JJ00";"11013"
"15485";"10000";"GM0098";"2010JJ00";"10936"
"15486";"10000";"GM0098";"2011JJ00";"10941"
"15487";"10000";"GM0098";"2012JJ00";"10981"
"15488";"10000";"GM0098";"2013JJ00";"10980"
"15489";"10000";"GM0098";"2014JJ00";"11007"
"15490";"10000";"GM0098";"2015JJ00";"11127"
"15491";"10000";"GM0098";"2016JJ00";"11077"
"15492";"10000";"GM0098";"2017JJ00";"11192"
"15493";"10000";"GM0098";"2018JJ00";"11246"
"15494";"10000";"GM0098";"2019JJ00";"11284"
"15495";"10000";"GM0098";"2020JJ00";"11356"
"15496";"10000";"GM0098";"2021JJ00";"11453"
"15497";"10000";"GM0098";"2022JJ00";"11579"
"15498";"10000";"GM0098";"2023JJ00";"11659"
"15499";"10000";"GM0098";"2024JJ00";"11750"
"15500";"10000";"GM0614";"2000JJ00";"5580"
"15501";"10000";"GM0614";"2001JJ00";"5625"
"15502";"10000";"GM0614";"2002JJ00";"5769"
"15503";"10000";"GM0614";"2003JJ00";"5872"
"15504";"10000";"GM0614";"2004JJ00";"5920"
"15505";"10000";"GM0614";"2005JJ00";"5947"
"15506";"10000";"GM0614";"2006JJ00";"5960"
"15507";"10000";"GM0614";"2007JJ00";"5969"
"15508";"10000";"GM0614";"2008JJ00";"5978"
"15509";"10000";"GM0614";"2009JJ00";"5966"
"15510";"10000";"GM0614";"2010JJ00";"6083"
"15511";"10000";"GM0614";"2011JJ00";"6118"
"15512";"10000";"GM0614";"2012JJ00";"6173"
"15513";"10000";"GM0614";"2013JJ00";"6173"
"15514";"10000";"GM0614";"2014JJ00";"6269"
"15515";"10000";"GM0614";"2015JJ00";"6355"
"15516";"10000";"GM0614";"2016JJ00";"6417"
"15517";"10000";"GM0614";"2017JJ00";"6434"
"15518";"10000";"GM0614";"2018JJ00";"6513"
"15519";"10000";"GM0614";"2019JJ00";"6599"
"15520";"10000";"GM0614";"2020JJ00";"6668"
"15521";"10000";"GM0614";"2021JJ00";"6721"
"15522";"10000";"GM0614";"2022JJ00";"6768"
"15523";"10000";"GM0614";"2023JJ00";
"15524";"10000";"GM0614";"2024JJ00";
"15525";"10000";"GM0189";"2000JJ00";"8196"
"15526";"10000";"GM0189";"2001JJ00";"8263"
"15527";"10000";"GM0189";"2002JJ00";"8324"
"15528";"10000";"GM0189";"2003JJ00";"8404"
"15529";"10000";"GM0189";"2004JJ00";"8442"
"15530";"10000";"GM0189";"2005JJ00";"8580"
"15531";"10000";"GM0189";"2006JJ00";"8684"
"15532";"10000";"GM0189";"2007JJ00";"8677"
"15533";"10000";"GM0189";"2008JJ00";"8645"
"15534";"10000";"GM0189";"2009JJ00";"8757"
"15535";"10000";"GM0189";"2010JJ00";"8785"
"15536";"10000";"GM0189";"2011JJ00";"8910"
"15537";"10000";"GM0189";"2012JJ00";"9034"
"15538";"10000";"GM0189";"2013JJ00";"9059"
"15539";"10000";"GM0189";"2014JJ00";"9110"
"15540";"10000";"GM0189";"2015JJ00";"9168"
"15541";"10000";"GM0189";"2016JJ00";"9231"
"15542";"10000";"GM0189";"2017JJ00";"9409"
"15543";"10000";"GM0189";"2018JJ00";"9482"
"15544";"10000";"GM0189";"2019JJ00";"9532"
"15545";"10000";"GM0189";"2020JJ00";"9633"
"15546";"10000";"GM0189";"2021JJ00";"9689"
"15547";"10000";"GM0189";"2022JJ00";"9759"
"15548";"10000";"GM0189";"2023JJ00";"9877"
"15549";"10000";"GM0189";"2024JJ00";"9979"
"15550";"10000";"GM0462";"2000JJ00";"3484"
"15551";"10000";"GM0462";"2001JJ00";"3506"
"15552";"10000";"GM0462";"2002JJ00";"3520"
"15553";"10000";"GM0462";"2003JJ00";"3495"
"15554";"10000";"GM0462";"2004JJ00";"3562"
"15555";"10000";"GM0462";"2005JJ00";"3637"
"15556";"10000";"GM0462";"2006JJ00";"3730"
"15557";"10000";"GM0462";"2007JJ00";"3725"
"15558";"10000";"GM0462";"2008JJ00";"3713"
"15559";"10000";"GM0462";"2009JJ00";"3748"
"15560";"10000";"GM0462";"2010JJ00";"3749"
"15561";"10000";"GM0462";"2011JJ00";"3766"
"15562";"10000";"GM0462";"2012JJ00";
"15563";"10000";"GM0462";"2013JJ00";
"15564";"10000";"GM0462";"2014JJ00";
"15565";"10000";"GM0462";"2015JJ00";
"15566";"10000";"GM0462";"2016JJ00";
"15567";"10000";"GM0462";"2017JJ00";
"15568";"10000";"GM0462";"2018JJ00";
"15569";"10000";"GM0462";"2019JJ00";
"15570";"10000";"GM0462";"2020JJ00";
"15571";"10000";"GM0462";"2021JJ00";
"15572";"10000";"GM0462";"2022JJ00";
"15573";"10000";"GM0462";"2023JJ00";
"15574";"10000";"GM0462";"2024JJ00";
"15575";"10000";"GM0463";"2000JJ00";"4791"
"15576";"10000";"GM0463";"2001JJ00";"4832"
"15577";"10000";"GM0463";"2002JJ00";"4959"
"15578";"10000";"GM0463";"2003JJ00";"4985"
"15579";"10000";"GM0463";"2004JJ00";"5022"
"15580";"10000";"GM0463";"2005JJ00";"5021"
"15581";"10000";"GM0463";"2006JJ00";"5067"
"15582";"10000";"GM0463";"2007JJ00";"5139"
"15583";"10000";"GM0463";"2008JJ00";"5180"
"15584";"10000";"GM0463";"2009JJ00";"5202"
"15585";"10000";"GM0463";"2010JJ00";"5271"
"15586";"10000";"GM0463";"2011JJ00";"5266"
"15587";"10000";"GM0463";"2012JJ00";
"15588";"10000";"GM0463";"2013JJ00";
"15589";"10000";"GM0463";"2014JJ00";
"15590";"10000";"GM0463";"2015JJ00";
"15591";"10000";"GM0463";"2016JJ00";
"15592";"10000";"GM0463";"2017JJ00";
"15593";"10000";"GM0463";"2018JJ00";
"15594";"10000";"GM0463";"2019JJ00";
"15595";"10000";"GM0463";"2020JJ00";
"15596";"10000";"GM0463";"2021JJ00";
"15597";"10000";"GM0463";"2022JJ00";
"15598";"10000";"GM0463";"2023JJ00";
"15599";"10000";"GM0463";"2024JJ00";
"15600";"10000";"GM0296";"2000JJ00";"14728"
"15601";"10000";"GM0296";"2001JJ00";"14867"
"15602";"10000";"GM0296";"2002JJ00";"15050"
"15603";"10000";"GM0296";"2003JJ00";"15470"
"15604";"10000";"GM0296";"2004JJ00";"15648"
"15605";"10000";"GM0296";"2005JJ00";"15726"
"15606";"10000";"GM0296";"2006JJ00";"15587"
"15607";"10000";"GM0296";"2007JJ00";"15642"
"15608";"10000";"GM0296";"2008JJ00";"15878"
"15609";"10000";"GM0296";"2009JJ00";"16103"
"15610";"10000";"GM0296";"2010JJ00";"16340"
"15611";"10000";"GM0296";"2011JJ00";"16645"
"15612";"10000";"GM0296";"2012JJ00";"16892"
"15613";"10000";"GM0296";"2013JJ00";"17061"
"15614";"10000";"GM0296";"2014JJ00";"17107"
"15615";"10000";"GM0296";"2015JJ00";"17118"
"15616";"10000";"GM0296";"2016JJ00";"17199"
"15617";"10000";"GM0296";"2017JJ00";"17275"
"15618";"10000";"GM0296";"2018JJ00";"17445"
"15619";"10000";"GM0296";"2019JJ00";"17618"
"15620";"10000";"GM0296";"2020JJ00";"17729"
"15621";"10000";"GM0296";"2021JJ00";"17844"
"15622";"10000";"GM0296";"2022JJ00";"17927"
"15623";"10000";"GM0296";"2023JJ00";"18136"
"15624";"10000";"GM0296";"2024JJ00";"18221"
"15625";"10000";"GM1696";"2000JJ00";
"15626";"10000";"GM1696";"2001JJ00";
"15627";"10000";"GM1696";"2002JJ00";"9532"
"15628";"10000";"GM1696";"2003JJ00";"9562"
"15629";"10000";"GM1696";"2004JJ00";"9639"
"15630";"10000";"GM1696";"2005JJ00";"9657"
"15631";"10000";"GM1696";"2006JJ00";"9790"
"15632";"10000";"GM1696";"2007JJ00";"9743"
"15633";"10000";"GM1696";"2008JJ00";"9777"
"15634";"10000";"GM1696";"2009JJ00";"9774"
"15635";"10000";"GM1696";"2010JJ00";"9825"
"15636";"10000";"GM1696";"2011JJ00";"9872"
"15637";"10000";"GM1696";"2012JJ00";"9901"
"15638";"10000";"GM1696";"2013JJ00";"9920"
"15639";"10000";"GM1696";"2014JJ00";"9956"
"15640";"10000";"GM1696";"2015JJ00";"10201"
"15641";"10000";"GM1696";"2016JJ00";"10264"
"15642";"10000";"GM1696";"2017JJ00";"10331"
"15643";"10000";"GM1696";"2018JJ00";"10354"
"15644";"10000";"GM1696";"2019JJ00";"10527"
"15645";"10000";"GM1696";"2020JJ00";"10667"
"15646";"10000";"GM1696";"2021JJ00";"10755"
"15647";"10000";"GM1696";"2022JJ00";"10820"
"15648";"10000";"GM1696";"2023JJ00";"10880"
"15649";"10000";"GM1696";"2024JJ00";"10875"
"15650";"10000";"GM0190";"2000JJ00";"2860"
"15651";"10000";"GM0190";"2001JJ00";
"15652";"10000";"GM0190";"2002JJ00";
"15653";"10000";"GM0190";"2003JJ00";
"15654";"10000";"GM0190";"2004JJ00";
"15655";"10000";"GM0190";"2005JJ00";
"15656";"10000";"GM0190";"2006JJ00";
"15657";"10000";"GM0190";"2007JJ00";
"15658";"10000";"GM0190";"2008JJ00";
"15659";"10000";"GM0190";"2009JJ00";
"15660";"10000";"GM0190";"2010JJ00";
"15661";"10000";"GM0190";"2011JJ00";
"15662";"10000";"GM0190";"2012JJ00";
"15663";"10000";"GM0190";"2013JJ00";
"15664";"10000";"GM0190";"2014JJ00";
"15665";"10000";"GM0190";"2015JJ00";
"15666";"10000";"GM0190";"2016JJ00";
"15667";"10000";"GM0190";"2017JJ00";
"15668";"10000";"GM0190";"2018JJ00";
"15669";"10000";"GM0190";"2019JJ00";
"15670";"10000";"GM0190";"2020JJ00";
"15671";"10000";"GM0190";"2021JJ00";
"15672";"10000";"GM0190";"2022JJ00";
"15673";"10000";"GM0190";"2023JJ00";
"15674";"10000";"GM0190";"2024JJ00";
"15675";"10000";"GM0352";"2000JJ00";"8720"
"15676";"10000";"GM0352";"2001JJ00";"8796"
"15677";"10000";"GM0352";"2002JJ00";"8844"
"15678";"10000";"GM0352";"2003JJ00";"8946"
"15679";"10000";"GM0352";"2004JJ00";"9010"
"15680";"10000";"GM0352";"2005JJ00";"9060"
"15681";"10000";"GM0352";"2006JJ00";"9111"
"15682";"10000";"GM0352";"2007JJ00";"9149"
"15683";"10000";"GM0352";"2008JJ00";"9173"
"15684";"10000";"GM0352";"2009JJ00";"9215"
"15685";"10000";"GM0352";"2010JJ00";"9254"
"15686";"10000";"GM0352";"2011JJ00";"9297"
"15687";"10000";"GM0352";"2012JJ00";"9351"
"15688";"10000";"GM0352";"2013JJ00";"9392"
"15689";"10000";"GM0352";"2014JJ00";"9510"
"15690";"10000";"GM0352";"2015JJ00";"9674"
"15691";"10000";"GM0352";"2016JJ00";"9773"
"15692";"10000";"GM0352";"2017JJ00";"9830"
"15693";"10000";"GM0352";"2018JJ00";"9909"
"15694";"10000";"GM0352";"2019JJ00";"9967"
"15695";"10000";"GM0352";"2020JJ00";"10096"
"15696";"10000";"GM0352";"2021JJ00";"10235"
"15697";"10000";"GM0352";"2022JJ00";"10309"
"15698";"10000";"GM0352";"2023JJ00";"10390"
"15699";"10000";"GM0352";"2024JJ00";"10418"
"15700";"10000";"GM0052";"2000JJ00";"8548"
"15701";"10000";"GM0052";"2001JJ00";"8629"
"15702";"10000";"GM0052";"2002JJ00";"8683"
"15703";"10000";"GM0052";"2003JJ00";"8541"
