"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"12468";"A028725";"GM1969";"2013JJ00";"";"";"";"";"";""
"12469";"A028725";"GM1969";"2014JJ00";"";"";"";"";"";""
"12470";"A028725";"GM1969";"2015JJ00";"";"";"";"";"";""
"12471";"A028725";"GM1969";"2016JJ00";"";"";"";"";"";""
"12472";"A028725";"GM1969";"2017JJ00";"";"";"";"";"";""
"12473";"A028725";"GM1969";"2018JJ00";"";"";"";"";"";""
"12474";"A028725";"GM1969";"2019JJ00";"   26161";"   18946";"    7169";"    5587";"    1582";"      46"
"12475";"A028725";"GM1969";"2020JJ00";"   26447";"   19178";"    7251";"    5554";"    1697";"      18"
"12476";"A028725";"GM1969";"2021JJ00";"   26705";"   19406";"    7286";"    5506";"    1780";"      13"
"12477";"A028725";"GM1969";"2022JJ00";"   27010";"   19673";"    7333";"    5423";"    1910";"       4"
"12478";"A028725";"GM1969";"2023JJ00";"   27079";"   19801";"    7275";"    5379";"    1896";"       3"
"12479";"A028725";"GM1969";"2024JJ00";"   27273";"   19975";"    7297";"    5377";"    1920";"       1"
"12480";"A028725";"GM1701";"2012JJ00";"    7686";"    5564";"    2105";"    1478";"     627";"      17"
"12481";"A028725";"GM1701";"2013JJ00";"    7791";"    5620";"    2132";"    1474";"     658";"      39"
"12482";"A028725";"GM1701";"2014JJ00";"    7794";"    5628";"    2125";"    1443";"     682";"      41"
"12483";"A028725";"GM1701";"2015JJ00";"    7844";"    5654";"    2186";"    1461";"     725";"       4"
"12484";"A028725";"GM1701";"2016JJ00";"    7857";"    5686";"    2129";"    1421";"     708";"      42"
"12485";"A028725";"GM1701";"2017JJ00";"    7931";"    5717";"    2148";"    1413";"     735";"      66"
"12486";"A028725";"GM1701";"2018JJ00";"    8026";"    5992";"    1974";"    1426";"     548";"      60"
"12487";"A028725";"GM1701";"2019JJ00";"    8097";"    6102";"    1990";"    1484";"     506";"       5"
"12488";"A028725";"GM1701";"2020JJ00";"    8125";"    6126";"    1998";"    1470";"     528";"       1"
"12489";"A028725";"GM1701";"2021JJ00";"    8171";"    6157";"    2012";"    1461";"     551";"       2"
"12490";"A028725";"GM1701";"2022JJ00";"    8200";"    6222";"    1978";"    1456";"     522";"       0"
"12491";"A028725";"GM1701";"2023JJ00";"    8342";"    6346";"    1996";"    1449";"     547";"       0"
"12492";"A028725";"GM1701";"2024JJ00";"    8394";"    6416";"    1978";"    1432";"     546";"       0"
"12493";"A028725";"GM0293";"2012JJ00";"    6270";"    3605";"    2663";"    2151";"     512";"       2"
"12494";"A028725";"GM0293";"2013JJ00";"    6279";"    3623";"    2655";"    2130";"     525";"       1"
"12495";"A028725";"GM0293";"2014JJ00";"    6356";"    3637";"    2718";"    2167";"     551";"       1"
"12496";"A028725";"GM0293";"2015JJ00";"    6410";"    3653";"    2756";"    2203";"     553";"       1"
"12497";"A028725";"GM0293";"2016JJ00";"    6463";"    3697";"    2766";"    2206";"     560";"       0"
"12498";"A028725";"GM0293";"2017JJ00";"    6505";"    3727";"    2778";"    2055";"     723";"       0"
"12499";"A028725";"GM0293";"2018JJ00";"    6554";"    3789";"    2762";"    2056";"     706";"       3"
"12500";"A028725";"GM0293";"2019JJ00";"    6581";"    3861";"    2705";"    2078";"     627";"      15"
"12501";"A028725";"GM0293";"2020JJ00";"    6617";"    3903";"    2702";"    2073";"     629";"      12"
"12502";"A028725";"GM0293";"2021JJ00";"    6640";"    3924";"    2704";"    2073";"     631";"      12"
"12503";"A028725";"GM0293";"2022JJ00";"    6666";"    3969";"    2687";"    2085";"     602";"      10"
"12504";"A028725";"GM0293";"2023JJ00";"    6680";"    4009";"    2670";"    2070";"     600";"       1"
"12505";"A028725";"GM0293";"2024JJ00";"    6712";"    4030";"    2681";"    2079";"     602";"       1"
"12506";"A028725";"GM1950";"2012JJ00";"";"";"";"";"";""
"12507";"A028725";"GM1950";"2013JJ00";"";"";"";"";"";""
"12508";"A028725";"GM1950";"2014JJ00";"";"";"";"";"";""
"12509";"A028725";"GM1950";"2015JJ00";"";"";"";"";"";""
"12510";"A028725";"GM1950";"2016JJ00";"";"";"";"";"";""
"12511";"A028725";"GM1950";"2017JJ00";"";"";"";"";"";""
"12512";"A028725";"GM1950";"2018JJ00";"   10979";"    7674";"    3232";"    2482";"     750";"      73"
"12513";"A028725";"GM1950";"2019JJ00";"   11012";"    7713";"    3278";"    2525";"     753";"      21"
"12514";"A028725";"GM1950";"2020JJ00";"   11034";"    7737";"    3295";"    2524";"     771";"       2"
"12515";"A028725";"GM1950";"2021JJ00";"   11088";"    7805";"    3282";"    2464";"     818";"       1"
"12516";"A028725";"GM1950";"2022JJ00";"   11089";"    7802";"    3285";"    2450";"     835";"       2"
"12517";"A028725";"GM1950";"2023JJ00";"   11113";"    7814";"    3296";"    2466";"     830";"       3"
"12518";"A028725";"GM1950";"2024JJ00";"   11099";"    7852";"    3245";"    2431";"     814";"       2"
"12519";"A028725";"GM1783";"2012JJ00";"   38797";"   25984";"   12754";"   10349";"    2405";"      59"
"12520";"A028725";"GM1783";"2013JJ00";"   39383";"   26347";"   13004";"   10368";"    2636";"      32"
"12521";"A028725";"GM1783";"2014JJ00";"   39835";"   26497";"   13298";"   10503";"    2795";"      40"
"12522";"A028725";"GM1783";"2015JJ00";"   40653";"   27024";"   13600";"   10486";"    3114";"      29"
"12523";"A028725";"GM1783";"2016JJ00";"   41028";"   27498";"   13442";"   10577";"    2865";"      88"
"12524";"A028725";"GM1783";"2017JJ00";"   41557";"   27909";"   13626";"   10547";"    3079";"      22"
"12525";"A028725";"GM1783";"2018JJ00";"   42139";"   28255";"   13821";"   10573";"    3248";"      63"
"12526";"A028725";"GM1783";"2019JJ00";"   42976";"   29591";"   13274";"   10651";"    2623";"     111"
"12527";"A028725";"GM1783";"2020JJ00";"   43604";"   30054";"   13506";"   10697";"    2809";"      44"
"12528";"A028725";"GM1783";"2021JJ00";"   44451";"   30702";"   13696";"   10762";"    2934";"      53"
"12529";"A028725";"GM1783";"2022JJ00";"   45060";"   31167";"   13834";"   10744";"    3090";"      59"
"12530";"A028725";"GM1783";"2023JJ00";"   45582";"   31505";"   14049";"   10719";"    3330";"      28"
"12531";"A028725";"GM1783";"2024JJ00";"   46142";"   31885";"   14243";"   10826";"    3417";"      14"
"12532";"A028725";"GM0098";"2012JJ00";"   10652";"    6526";"    4120";"    3304";"     816";"       6"
"12533";"A028725";"GM0098";"2013JJ00";"   10687";"    6556";"    4127";"    3274";"     853";"       4"
"12534";"A028725";"GM0098";"2014JJ00";"   10727";"    6605";"    4119";"    3231";"     888";"       3"
"12535";"A028725";"GM0098";"2015JJ00";"   10810";"    6659";"    4145";"    3256";"     889";"       6"
"12536";"A028725";"GM0098";"2016JJ00";"   10866";"    6683";"    4178";"    3265";"     913";"       5"
"12537";"A028725";"GM0098";"2017JJ00";"   10941";"    6758";"    4180";"    3228";"     952";"       3"
"12538";"A028725";"GM0098";"2018JJ00";"   11025";"    7086";"    3923";"    3198";"     725";"      16"
"12539";"A028725";"GM0098";"2019JJ00";"   11041";"    7205";"    3821";"    3115";"     706";"      15"
"12540";"A028725";"GM0098";"2020JJ00";"   11147";"    7290";"    3852";"    3134";"     718";"       5"
"12541";"A028725";"GM0098";"2021JJ00";"   11253";"    7392";"    3853";"    3111";"     742";"       8"
"12542";"A028725";"GM0098";"2022JJ00";"   11380";"    7498";"    3874";"    3124";"     750";"       8"
"12543";"A028725";"GM0098";"2023JJ00";"   11440";"    7527";"    3907";"    3119";"     788";"       6"
"12544";"A028725";"GM0098";"2024JJ00";"   11559";"    7560";"    3993";"    3146";"     847";"       6"
"12545";"A028725";"GM0614";"2012JJ00";"    6000";"    4259";"    1732";"     303";"    1429";"       9"
"12546";"A028725";"GM0614";"2013JJ00";"    5993";"    4243";"    1745";"     300";"    1445";"       5"
"12547";"A028725";"GM0614";"2014JJ00";"    6133";"    4292";"    1794";"     304";"    1490";"      47"
"12548";"A028725";"GM0614";"2015JJ00";"    6227";"    4459";"    1717";"     303";"    1414";"      51"
"12549";"A028725";"GM0614";"2016JJ00";"    6321";"    4521";"    1751";"     309";"    1442";"      49"
"12550";"A028725";"GM0614";"2017JJ00";"    6328";"    4555";"    1728";"     304";"    1424";"      45"
"12551";"A028725";"GM0614";"2018JJ00";"    6403";"    4631";"    1724";"     336";"    1388";"      48"
"12552";"A028725";"GM0614";"2019JJ00";"    6474";"    4741";"    1722";"     369";"    1353";"      11"
"12553";"A028725";"GM0614";"2020JJ00";"    6515";"    4801";"    1711";"     366";"    1345";"       3"
"12554";"A028725";"GM0614";"2021JJ00";"    6558";"    4867";"    1690";"     371";"    1319";"       1"
"12555";"A028725";"GM0614";"2022JJ00";"    6603";"    4921";"    1681";"     368";"    1313";"       1"
"12556";"A028725";"GM0614";"2023JJ00";"";"";"";"";"";""
"12557";"A028725";"GM0614";"2024JJ00";"";"";"";"";"";""
"12558";"A028725";"GM0189";"2012JJ00";"    8712";"    6446";"    2254";"    1716";"     538";"      12"
"12559";"A028725";"GM0189";"2013JJ00";"    8759";"    6513";"    2237";"    1681";"     556";"       9"
"12560";"A028725";"GM0189";"2014JJ00";"    8842";"    6564";"    2268";"    1670";"     598";"      10"
"12561";"A028725";"GM0189";"2015JJ00";"    8975";"    6657";"    2305";"    1660";"     645";"      13"
"12562";"A028725";"GM0189";"2016JJ00";"    9038";"    6720";"    2309";"    1618";"     691";"       9"
"12563";"A028725";"GM0189";"2017JJ00";"    9153";"    6761";"    2388";"    1673";"     715";"       4"
"12564";"A028725";"GM0189";"2018JJ00";"    9259";"    6871";"    2383";"    1682";"     701";"       5"
"12565";"A028725";"GM0189";"2019JJ00";"    9326";"    6861";"    2423";"    1712";"     711";"      42"
"12566";"A028725";"GM0189";"2020JJ00";"    9443";"    6907";"    2520";"    1660";"     860";"      16"
"12567";"A028725";"GM0189";"2021JJ00";"    9504";"    6978";"    2508";"    1658";"     850";"      18"
"12568";"A028725";"GM0189";"2022JJ00";"    9573";"    7036";"    2521";"    1645";"     876";"      16"
"12569";"A028725";"GM0189";"2023JJ00";"    9600";"    7071";"    2514";"    1643";"     871";"      15"
"12570";"A028725";"GM0189";"2024JJ00";"    9706";"    7151";"    2541";"    1662";"     879";"      14"
"12571";"A028725";"GM0296";"2012JJ00";"   16458";"   11086";"    5363";"    4310";"    1053";"       9"
"12572";"A028725";"GM0296";"2013JJ00";"   16699";"   11125";"    5568";"    4444";"    1124";"       6"
"12573";"A028725";"GM0296";"2014JJ00";"   16995";"   11233";"    5628";"    4455";"    1173";"     134"
"12574";"A028725";"GM0296";"2015JJ00";"   17037";"   11284";"    5615";"    4258";"    1357";"     138"
"12575";"A028725";"GM0296";"2016JJ00";"   17103";"   11361";"    5613";"    4394";"    1219";"     129"
"12576";"A028725";"GM0296";"2017JJ00";"   17175";"   11364";"    5676";"    4358";"    1318";"     135"
"12577";"A028725";"GM0296";"2018JJ00";"   17344";"   11623";"    5584";"    4339";"    1245";"     137"
"12578";"A028725";"GM0296";"2019JJ00";"   17482";"   11849";"    5572";"    4479";"    1093";"      61"
"12579";"A028725";"GM0296";"2020JJ00";"   17611";"   11958";"    5640";"    4456";"    1184";"      13"
"12580";"A028725";"GM0296";"2021JJ00";"   17756";"   12096";"    5658";"    4423";"    1235";"       2"
"12581";"A028725";"GM0296";"2022JJ00";"   17808";"   12190";"    5615";"    4406";"    1209";"       3"
"12582";"A028725";"GM0296";"2023JJ00";"   17896";"   12224";"    5666";"    4409";"    1257";"       6"
"12583";"A028725";"GM0296";"2024JJ00";"   18001";"   12270";"    5729";"    4452";"    1277";"       2"
"12584";"A028725";"GM1696";"2012JJ00";"    9331";"    6455";"    2819";"    2009";"     810";"      57"
"12585";"A028725";"GM1696";"2013JJ00";"    9443";"    6476";"    2925";"    1994";"     931";"      42"
"12586";"A028725";"GM1696";"2014JJ00";"    9521";"    6485";"    3010";"    2007";"    1003";"      26"
"12587";"A028725";"GM1696";"2015JJ00";"    9535";"    6491";"    3021";"    1998";"    1023";"      23"
"12588";"A028725";"GM1696";"2016JJ00";"    9620";"    6525";"    3067";"    1998";"    1069";"      28"
"12589";"A028725";"GM1696";"2017JJ00";"    9751";"    6599";"    3110";"    1962";"    1148";"      42"
"12590";"A028725";"GM1696";"2018JJ00";"    9789";"    6782";"    2962";"    1963";"     999";"      45"
"12591";"A028725";"GM1696";"2019JJ00";"    9893";"    6895";"    2979";"    2006";"     973";"      19"
"12592";"A028725";"GM1696";"2020JJ00";"    9954";"    6952";"    2998";"    2032";"     966";"       4"
"12593";"A028725";"GM1696";"2021JJ00";"   10056";"    7052";"    2997";"    2043";"     954";"       7"
"12594";"A028725";"GM1696";"2022JJ00";"   10130";"    7140";"    2988";"    2069";"     919";"       2"
"12595";"A028725";"GM1696";"2023JJ00";"   10142";"    7160";"    2976";"    2066";"     910";"       6"
"12596";"A028725";"GM1696";"2024JJ00";"   10193";"    7200";"    2989";"    2072";"     917";"       4"
"12597";"A028725";"GM0352";"2012JJ00";"    9008";"    6070";"    2936";"    2330";"     606";"       2"
"12598";"A028725";"GM0352";"2013JJ00";"    9160";"    6155";"    2989";"    2297";"     692";"      16"
"12599";"A028725";"GM0352";"2014JJ00";"    9309";"    6251";"    3035";"    2246";"     789";"      23"
"12600";"A028725";"GM0352";"2015JJ00";"    9465";"    6362";"    3075";"    2389";"     686";"      28"
"12601";"A028725";"GM0352";"2016JJ00";"    9589";"    6529";"    3034";"    2321";"     713";"      26"
"12602";"A028725";"GM0352";"2017JJ00";"    9635";"    6574";"    3021";"    2343";"     678";"      40"
"12603";"A028725";"GM0352";"2018JJ00";"    9718";"    6659";"    3018";"    2313";"     705";"      41"
"12604";"A028725";"GM0352";"2019JJ00";"    9726";"    6863";"    2845";"    2317";"     528";"      18"
"12605";"A028725";"GM0352";"2020JJ00";"    9903";"    6991";"    2903";"    2334";"     569";"       9"
"12606";"A028725";"GM0352";"2021JJ00";"   10051";"    7060";"    2918";"    2328";"     590";"      73"
"12607";"A028725";"GM0352";"2022JJ00";"   10121";"    7155";"    2957";"    2308";"     649";"       9"
"12608";"A028725";"GM0352";"2023JJ00";"   10152";"    7184";"    2964";"    2311";"     653";"       4"
"12609";"A028725";"GM0352";"2024JJ00";"   10184";"    7211";"    2971";"    2317";"     654";"       2"
"12610";"A028725";"GM0053";"2012JJ00";"    5661";"    4033";"    1624";"    1406";"     218";"       4"
"12611";"A028725";"GM0053";"2013JJ00";"    5718";"    4087";"    1628";"    1399";"     229";"       3"
"12612";"A028725";"GM0053";"2014JJ00";"    5827";"    4082";"    1743";"    1424";"     319";"       2"
"12613";"A028725";"GM0053";"2015JJ00";"    5825";"    4070";"    1755";"    1471";"     284";"       0"
"12614";"A028725";"GM0053";"2016JJ00";"    5818";"    4057";"    1761";"    1427";"     334";"       0"
"12615";"A028725";"GM0053";"2017JJ00";"    5834";"    4067";"    1766";"    1427";"     339";"       1"
"12616";"A028725";"GM0053";"2018JJ00";"    5852";"    4061";"    1789";"    1424";"     365";"       2"
"12617";"A028725";"GM0053";"2019JJ00";"";"";"";"";"";""
"12618";"A028725";"GM0053";"2020JJ00";"";"";"";"";"";""
"12619";"A028725";"GM0053";"2021JJ00";"";"";"";"";"";""
"12620";"A028725";"GM0053";"2022JJ00";"";"";"";"";"";""
"12621";"A028725";"GM0053";"2023JJ00";"";"";"";"";"";""
"12622";"A028725";"GM0053";"2024JJ00";"";"";"";"";"";""
"12623";"A028725";"GM0294";"2012JJ00";"   11531";"    8175";"    3339";"    2187";"    1152";"      17"
"12624";"A028725";"GM0294";"2013JJ00";"   12035";"    8473";"    3548";"    2248";"    1300";"      14"
"12625";"A028725";"GM0294";"2014JJ00";"   12149";"    8491";"    3655";"    2185";"    1470";"       3"
"12626";"A028725";"GM0294";"2015JJ00";"   12259";"    8534";"    3714";"    2221";"    1493";"      11"
"12627";"A028725";"GM0294";"2016JJ00";"   12294";"    8586";"    3699";"    2179";"    1520";"       9"
"12628";"A028725";"GM0294";"2017JJ00";"   12377";"    8622";"    3746";"    2192";"    1554";"       9"
"12629";"A028725";"GM0294";"2018JJ00";"   12428";"    8844";"    3562";"    2216";"    1346";"      22"
"12630";"A028725";"GM0294";"2019JJ00";"   12528";"    8923";"    3597";"    2312";"    1285";"       8"
"12631";"A028725";"GM0294";"2020JJ00";"   12573";"    8950";"    3613";"    2287";"    1326";"      10"
"12632";"A028725";"GM0294";"2021JJ00";"   12702";"    8999";"    3699";"    2262";"    1437";"       4"
"12633";"A028725";"GM0294";"2022JJ00";"   12782";"    9081";"    3698";"    2283";"    1415";"       3"
"12634";"A028725";"GM0294";"2023JJ00";"   12836";"    9128";"    3702";"    2165";"    1537";"       6"
"12635";"A028725";"GM0294";"2024JJ00";"   12940";"    9167";"    3768";"    2183";"    1585";"       5"
"12636";"A028725";"GM0873";"2012JJ00";"    8800";"    6345";"    2300";"    1743";"     557";"     155"
"12637";"A028725";"GM0873";"2013JJ00";"    8871";"    6497";"    2357";"    1754";"     603";"      17"
"12638";"A028725";"GM0873";"2014JJ00";"    8996";"    6562";"    2421";"    1738";"     683";"      13"
"12639";"A028725";"GM0873";"2015JJ00";"    9109";"    6576";"    2524";"    1775";"     749";"       9"
"12640";"A028725";"GM0873";"2016JJ00";"    9131";"    6585";"    2532";"    1734";"     798";"      14"
"12641";"A028725";"GM0873";"2017JJ00";"    9211";"    6616";"    2570";"    1725";"     845";"      25"
"12642";"A028725";"GM0873";"2018JJ00";"    9267";"    6677";"    2568";"    1762";"     806";"      22"
"12643";"A028725";"GM0873";"2019JJ00";"    9319";"    6798";"    2486";"    1832";"     654";"      35"
"12644";"A028725";"GM0873";"2020JJ00";"    9326";"    6812";"    2494";"    1809";"     685";"      20"
"12645";"A028725";"GM0873";"2021JJ00";"    9395";"    6891";"    2483";"    1802";"     681";"      21"
"12646";"A028725";"GM0873";"2022JJ00";"    9458";"    6972";"    2472";"    1780";"     692";"      14"
"12647";"A028725";"GM0873";"2023JJ00";"    9494";"    7025";"    2455";"    1771";"     684";"      14"
"12648";"A028725";"GM0873";"2024JJ00";"    9569";"    7092";"    2466";"    1768";"     698";"      11"
"12649";"A028725";"GM0632";"2012JJ00";"   19825";"   13387";"    6423";"    4489";"    1934";"      15"
"12650";"A028725";"GM0632";"2013JJ00";"   20071";"   13522";"    6539";"    4851";"    1688";"      10"
"12651";"A028725";"GM0632";"2014JJ00";"   20368";"   13615";"    6648";"    4876";"    1772";"     105"
"12652";"A028725";"GM0632";"2015JJ00";"   20561";"   13700";"    6723";"    4866";"    1857";"     138"
"12653";"A028725";"GM0632";"2016JJ00";"   20779";"   13807";"    6838";"    4913";"    1925";"     134"
"12654";"A028725";"GM0632";"2017JJ00";"   20969";"   13963";"    6879";"    4913";"    1966";"     127"
"12655";"A028725";"GM0632";"2018JJ00";"   21118";"   14218";"    6773";"    4913";"    1860";"     127"
"12656";"A028725";"GM0632";"2019JJ00";"   21383";"   14389";"    6964";"    4971";"    1993";"      30"
"12657";"A028725";"GM0632";"2020JJ00";"   21458";"   14431";"    7022";"    4937";"    2085";"       5"
"12658";"A028725";"GM0632";"2021JJ00";"   21763";"   14625";"    7129";"    4953";"    2176";"       9"
"12659";"A028725";"GM0632";"2022JJ00";"   21897";"   14655";"    7236";"    5007";"    2229";"       6"
"12660";"A028725";"GM0632";"2023JJ00";"   22025";"   14699";"    7323";"    4991";"    2332";"       3"
"12661";"A028725";"GM0632";"2024JJ00";"   22459";"   14899";"    7556";"    5110";"    2446";"       4"
"12662";"A028725";"GM1690";"2012JJ00";"    9185";"    6885";"    2285";"    1647";"     638";"      15"
"12663";"A028725";"GM1690";"2013JJ00";"    9214";"    6904";"    2296";"    1637";"     659";"      14"
"12664";"A028725";"GM1690";"2014JJ00";"    9306";"    6968";"    2282";"    1616";"     666";"      56"
"12665";"A028725";"GM1690";"2015JJ00";"    9522";"    7002";"    2419";"    1729";"     690";"     101"
"12666";"A028725";"GM1690";"2016JJ00";"    9623";"    7079";"    2313";"    1602";"     711";"     231"
"12667";"A028725";"GM1690";"2017JJ00";"    9650";"    7055";"    2351";"    1544";"     807";"     244"
"12668";"A028725";"GM1690";"2018JJ00";"    9726";"    7206";"    2276";"    1602";"     674";"     244"
"12669";"A028725";"GM1690";"2019JJ00";"    9854";"    7331";"    2507";"    1775";"     732";"      16"
"12670";"A028725";"GM1690";"2020JJ00";"    9988";"    7430";"    2552";"    1798";"     754";"       6"
"12671";"A028725";"GM1690";"2021JJ00";"   10078";"    7521";"    2533";"    1759";"     774";"      24"
"12672";"A028725";"GM1690";"2022JJ00";"   10129";"    7610";"    2496";"    1742";"     754";"      23"
"12673";"A028725";"GM1690";"2023JJ00";"   10183";"    7681";"    2498";"    1740";"     758";"       4"
"12674";"A028725";"GM1690";"2024JJ00";"   10198";"    7696";"    2500";"    1747";"     753";"       2"
"12675";"A028725";"GM0880";"2012JJ00";"    6293";"    3939";"    2336";"    2011";"     325";"      18"
"12676";"A028725";"GM0880";"2013JJ00";"    6324";"    3955";"    2352";"    2026";"     326";"      17"
"12677";"A028725";"GM0880";"2014JJ00";"    6470";"    4003";"    2427";"    2018";"     409";"      40"
"12678";"A028725";"GM0880";"2015JJ00";"    6488";"    4032";"    2431";"    2010";"     421";"      25"
"12679";"A028725";"GM0880";"2016JJ00";"    6473";"    4060";"    2374";"    1925";"     449";"      39"
"12680";"A028725";"GM0880";"2017JJ00";"    6550";"    4124";"    2386";"    1921";"     465";"      40"
"12681";"A028725";"GM0880";"2018JJ00";"    6629";"    4312";"    2276";"    1925";"     351";"      41"
"12682";"A028725";"GM0880";"2019JJ00";"    6794";"    4383";"    2381";"    2054";"     327";"      30"
"12683";"A028725";"GM0880";"2020JJ00";"    6733";"    4369";"    2361";"    1980";"     381";"       3"
"12684";"A028725";"GM0880";"2021JJ00";"    6724";"    4389";"    2332";"    1959";"     373";"       3"
"12685";"A028725";"GM0880";"2022JJ00";"    6844";"    4432";"    2409";"    2031";"     378";"       3"
"12686";"A028725";"GM0880";"2023JJ00";"    6943";"    4433";"    2508";"    2112";"     396";"       2"
"12687";"A028725";"GM0880";"2024JJ00";"    6955";"    4429";"    2524";"    2109";"     415";"       2"
"12688";"A028725";"GM0351";"2012JJ00";"    4482";"    3148";"    1322";"    1040";"     282";"      12"
"12689";"A028725";"GM0351";"2013JJ00";"    4664";"    3252";"    1404";"    1100";"     304";"       8"
"12690";"A028725";"GM0351";"2014JJ00";"    4691";"    3283";"    1402";"    1096";"     306";"       6"
"12691";"A028725";"GM0351";"2015JJ00";"    4705";"    3310";"    1390";"    1087";"     303";"       5"
"12692";"A028725";"GM0351";"2016JJ00";"    4725";"    3325";"    1395";"    1059";"     336";"       5"
"12693";"A028725";"GM0351";"2017JJ00";"    4806";"    3357";"    1432";"    1034";"     398";"      17"
"12694";"A028725";"GM0351";"2018JJ00";"    4871";"    3421";"    1435";"    1070";"     365";"      15"
"12695";"A028725";"GM0351";"2019JJ00";"    4944";"    3607";"    1327";"    1061";"     266";"      10"
"12696";"A028725";"GM0351";"2020JJ00";"    5053";"    3668";"    1385";"    1074";"     311";"       0"
"12697";"A028725";"GM0351";"2021JJ00";"    5151";"    3751";"    1400";"    1071";"     329";"       0"
"12698";"A028725";"GM0351";"2022JJ00";"    5278";"    3825";"    1451";"    1078";"     373";"       2"
"12699";"A028725";"GM0351";"2023JJ00";"    5403";"    3861";"    1541";"    1116";"     425";"       1"
"12700";"A028725";"GM0351";"2024JJ00";"    5516";"    3933";"    1583";"    1153";"     430";"       0"
"12701";"A028725";"GM0874";"2012JJ00";"    5431";"    3464";"    1947";"    1673";"     274";"      20"
"12702";"A028725";"GM0874";"2013JJ00";"    5489";"    3529";"    1943";"    1667";"     276";"      17"
"12703";"A028725";"GM0874";"2014JJ00";"    5544";"    3572";"    1968";"    1660";"     308";"       4"
"12704";"A028725";"GM0874";"2015JJ00";"    5612";"    3639";"    1970";"    1668";"     302";"       3"
"12705";"A028725";"GM0874";"2016JJ00";"    5694";"    3746";"    1946";"    1645";"     301";"       2"
"12706";"A028725";"GM0874";"2017JJ00";"    5760";"    3816";"    1942";"    1619";"     323";"       2"
"12707";"A028725";"GM0874";"2018JJ00";"    5862";"    3928";"    1930";"    1616";"     314";"       4"
"12708";"A028725";"GM0874";"2019JJ00";"";"";"";"";"";""
"12709";"A028725";"GM0874";"2020JJ00";"";"";"";"";"";""
"12710";"A028725";"GM0874";"2021JJ00";"";"";"";"";"";""
"12711";"A028725";"GM0874";"2022JJ00";"";"";"";"";"";""
"12712";"A028725";"GM0874";"2023JJ00";"";"";"";"";"";""
"12713";"A028725";"GM0874";"2024JJ00";"";"";"";"";"";""
"12714";"A028725";"GM0479";"2012JJ00";"   62394";"   32737";"   29646";"   25681";"    3965";"      11"
"12715";"A028725";"GM0479";"2013JJ00";"   63369";"   33329";"   30028";"   25766";"    4262";"      12"
"12716";"A028725";"GM0479";"2014JJ00";"   64116";"   33841";"   30203";"   25523";"    4680";"      72"
"12717";"A028725";"GM0479";"2015JJ00";"   64464";"   34224";"   30233";"   25394";"    4839";"       7"
"12718";"A028725";"GM0479";"2016JJ00";"   65088";"   34711";"   30261";"   25367";"    4894";"     116"
"12719";"A028725";"GM0479";"2017JJ00";"   65738";"   35112";"   30506";"   25317";"    5189";"     120"
"12720";"A028725";"GM0479";"2018JJ00";"   66191";"   36089";"   29951";"   25214";"    4737";"     151"
"12721";"A028725";"GM0479";"2019JJ00";"   66447";"   36606";"   29778";"   25211";"    4567";"      63"
"12722";"A028725";"GM0479";"2020JJ00";"   66851";"   36833";"   29973";"   25096";"    4877";"      45"
"12723";"A028725";"GM0479";"2021JJ00";"   67004";"   36975";"   29989";"   24879";"    5110";"      40"
"12724";"A028725";"GM0479";"2022JJ00";"   67479";"   37164";"   30276";"   24892";"    5384";"      39"
"12725";"A028725";"GM0479";"2023JJ00";"   67963";"   37293";"   30643";"   24880";"    5763";"      27"
"12726";"A028725";"GM0479";"2024JJ00";"   68715";"   37588";"   31105";"   24948";"    6157";"      22"
"12727";"A028725";"GM0297";"2012JJ00";"    9651";"    6685";"    2958";"    2450";"     508";"       8"
"12728";"A028725";"GM0297";"2013JJ00";"    9836";"    6794";"    3033";"    2488";"     545";"       9"
"12729";"A028725";"GM0297";"2014JJ00";"   10183";"    6878";"    3240";"    2553";"     687";"      65"
"12730";"A028725";"GM0297";"2015JJ00";"   10362";"    6983";"    3316";"    2608";"     708";"      63"
"12731";"A028725";"GM0297";"2016JJ00";"   10521";"    7050";"    3410";"    2584";"     826";"      61"
"12732";"A028725";"GM0297";"2017JJ00";"   10600";"    7120";"    3426";"    2565";"     861";"      54"
"12733";"A028725";"GM0297";"2018JJ00";"   10764";"    7255";"    3435";"    2572";"     863";"      74"
"12734";"A028725";"GM0297";"2019JJ00";"   10954";"    7433";"    3515";"    2693";"     822";"       6"
"12735";"A028725";"GM0297";"2020JJ00";"   11175";"    7568";"    3607";"    2700";"     907";"       0"
"12736";"A028725";"GM0297";"2021JJ00";"   11387";"    7729";"    3656";"    2698";"     958";"       2"
"12737";"A028725";"GM0297";"2022JJ00";"   11580";"    7902";"    3677";"    2712";"     965";"       1"
"12738";"A028725";"GM0297";"2023JJ00";"   11706";"    7951";"    3754";"    2729";"    1025";"       1"
"12739";"A028725";"GM0297";"2024JJ00";"   11750";"    7986";"    3763";"    2731";"    1032";"       1"
"12740";"A028725";"GM0473";"2012JJ00";"    7852";"    4210";"    3608";"    2841";"     767";"      34"
"12741";"A028725";"GM0473";"2013JJ00";"    7906";"    4204";"    3660";"    2841";"     819";"      42"
