"ID";"EigenaarHuurder";"HuishoudensEnWoningkenmerken";"RegioS";"Perioden";"TotaleWoonlasten_2";"Woonquote_5"
"63465";"A025403";"T001139";"GM0355";"2018JJ00";"    1141";"    23.0"
"63466";"A025403";"T001139";"GM0355";"2019JJ00";"    1143";"    22.2"
"63467";"A025403";"T001139";"GM0355";"2020JJ00";"    1148";"    21.5"
"63468";"A025403";"T001139";"GM0355";"2021JJ00";"    1152";"    20.9"
"63469";"A025403";"T001139";"GM0355";"2022JJ00";"    1052";"    18.8"
"63470";"A025403";"T001139";"GM0299";"2018JJ00";"     817";"    22.6"
"63471";"A025403";"T001139";"GM0299";"2019JJ00";"     841";"    22.3"
"63472";"A025403";"T001139";"GM0299";"2020JJ00";"     815";"    21.2"
"63473";"A025403";"T001139";"GM0299";"2021JJ00";"     848";"    21.0"
"63474";"A025403";"T001139";"GM0299";"2022JJ00";"     797";"    19.1"
"63475";"A025403";"T001139";"GM0637";"2018JJ00";"     925";"    22.7"
"63476";"A025403";"T001139";"GM0637";"2019JJ00";"     941";"    22.0"
"63477";"A025403";"T001139";"GM0637";"2020JJ00";"     915";"    20.7"
"63478";"A025403";"T001139";"GM0637";"2021JJ00";"     936";"    20.5"
"63479";"A025403";"T001139";"GM0637";"2022JJ00";"     865";"    18.4"
"63480";"A025403";"T001139";"GM0638";"2018JJ00";"     870";"    21.1"
"63481";"A025403";"T001139";"GM0638";"2019JJ00";"     899";"    20.8"
"63482";"A025403";"T001139";"GM0638";"2020JJ00";"     894";"    19.7"
"63483";"A025403";"T001139";"GM0638";"2021JJ00";"     903";"    19.1"
"63484";"A025403";"T001139";"GM0638";"2022JJ00";"     848";"    17.2"
"63485";"A025403";"T001139";"GM0056";"2018JJ00";"     837";"    22.3"
"63486";"A025403";"T001139";"GM0056";"2019JJ00";"";"       ."
"63487";"A025403";"T001139";"GM0056";"2020JJ00";"";"       ."
"63488";"A025403";"T001139";"GM0056";"2021JJ00";"";"       ."
"63489";"A025403";"T001139";"GM0056";"2022JJ00";"";"       ."
"63490";"A025403";"T001139";"GM1892";"2018JJ00";"     956";"    21.9"
"63491";"A025403";"T001139";"GM1892";"2019JJ00";"     967";"    21.2"
"63492";"A025403";"T001139";"GM1892";"2020JJ00";"     966";"    20.3"
"63493";"A025403";"T001139";"GM1892";"2021JJ00";"     969";"    19.8"
"63494";"A025403";"T001139";"GM1892";"2022JJ00";"     912";"    17.7"
"63495";"A025403";"T001139";"GM0879";"2018JJ00";"     818";"    22.4"
"63496";"A025403";"T001139";"GM0879";"2019JJ00";"     835";"    21.6"
"63497";"A025403";"T001139";"GM0879";"2020JJ00";"     826";"    21.0"
"63498";"A025403";"T001139";"GM0879";"2021JJ00";"     850";"    20.9"
"63499";"A025403";"T001139";"GM0879";"2022JJ00";"     819";"    19.1"
"63500";"A025403";"T001139";"GM0301";"2018JJ00";"     815";"    22.1"
"63501";"A025403";"T001139";"GM0301";"2019JJ00";"     835";"    21.9"
"63502";"A025403";"T001139";"GM0301";"2020JJ00";"     826";"    20.8"
"63503";"A025403";"T001139";"GM0301";"2021JJ00";"     847";"    20.6"
"63504";"A025403";"T001139";"GM0301";"2022JJ00";"     790";"    18.6"
"63505";"A025403";"T001139";"GM1896";"2018JJ00";"     863";"    22.1"
"63506";"A025403";"T001139";"GM1896";"2019JJ00";"     859";"    21.7"
"63507";"A025403";"T001139";"GM1896";"2020JJ00";"     845";"    20.5"
"63508";"A025403";"T001139";"GM1896";"2021JJ00";"     879";"    20.4"
"63509";"A025403";"T001139";"GM1896";"2022JJ00";"     816";"    18.3"
"63510";"A025403";"T001139";"GM0642";"2018JJ00";"     846";"    22.2"
"63511";"A025403";"T001139";"GM0642";"2019JJ00";"     882";"    21.8"
"63512";"A025403";"T001139";"GM0642";"2020JJ00";"     853";"    20.7"
"63513";"A025403";"T001139";"GM0642";"2021JJ00";"     865";"    20.6"
"63514";"A025403";"T001139";"GM0642";"2022JJ00";"     804";"    18.3"
"63515";"A025403";"T001139";"GM0193";"2018JJ00";"     916";"    22.5"
"63516";"A025403";"T001139";"GM0193";"2019JJ00";"     929";"    21.8"
"63517";"A025403";"T001139";"GM0193";"2020JJ00";"     924";"    20.7"
"63518";"A025403";"T001139";"GM0193";"2021JJ00";"     922";"    20.2"
"63519";"A025403";"T001139";"GM0193";"2022JJ00";"     844";"    17.9"
"123070";"A025404";"T001139";"NL01  ";"2018JJ00";"     670";"    33.1"
"123071";"A025404";"T001139";"NL01  ";"2019JJ00";"     694";"    32.8"
"123072";"A025404";"T001139";"NL01  ";"2020JJ00";"     691";"    31.3"
"123073";"A025404";"T001139";"NL01  ";"2021JJ00";"     731";"    32.0"
"123074";"A025404";"T001139";"NL01  ";"2022JJ00";"     690";"    27.7"
"123075";"A025404";"T001139";"GM1680";"2018JJ00";"     662";"    33.5"
"123076";"A025404";"T001139";"GM1680";"2019JJ00";"     676";"    33.3"
"123077";"A025404";"T001139";"GM1680";"2020JJ00";"     663";"    31.6"
"123078";"A025404";"T001139";"GM1680";"2021JJ00";"     701";"    32.5"
"123079";"A025404";"T001139";"GM1680";"2022JJ00";"     679";"    28.8"
"123080";"A025404";"T001139";"GM0738";"2018JJ00";"     673";"    34.1"
"123081";"A025404";"T001139";"GM0738";"2019JJ00";"";"       ."
"123082";"A025404";"T001139";"GM0738";"2020JJ00";"";"       ."
"123083";"A025404";"T001139";"GM0738";"2021JJ00";"";"       ."
"123084";"A025404";"T001139";"GM0738";"2022JJ00";"";"       ."
"123085";"A025404";"T001139";"GM0358";"2018JJ00";"     771";"    34.0"
"123086";"A025404";"T001139";"GM0358";"2019JJ00";"     792";"    33.3"
"123087";"A025404";"T001139";"GM0358";"2020JJ00";"     804";"    32.4"
"123088";"A025404";"T001139";"GM0358";"2021JJ00";"     838";"    32.9"
"123089";"A025404";"T001139";"GM0358";"2022JJ00";"     791";"    29.2"
"123090";"A025404";"T001139";"GM0197";"2018JJ00";"     663";"    34.1"
"123091";"A025404";"T001139";"GM0197";"2019JJ00";"     682";"    33.2"
"123092";"A025404";"T001139";"GM0197";"2020JJ00";"     669";"    32.0"
"123093";"A025404";"T001139";"GM0197";"2021JJ00";"     706";"    33.3"
"123094";"A025404";"T001139";"GM0197";"2022JJ00";"     665";"    28.6"
"123095";"A025404";"T001139";"GM0059";"2018JJ00";"     583";"    31.8"
"123096";"A025404";"T001139";"GM0059";"2019JJ00";"     597";"    31.2"
"123097";"A025404";"T001139";"GM0059";"2020JJ00";"     590";"    29.9"
"123098";"A025404";"T001139";"GM0059";"2021JJ00";"     620";"    30.9"
"123099";"A025404";"T001139";"GM0059";"2022JJ00";"     579";"    26.6"
"123100";"A025404";"T001139";"GM0482";"2018JJ00";"     630";"    31.5"
"123101";"A025404";"T001139";"GM0482";"2019JJ00";"     646";"    31.1"
"123102";"A025404";"T001139";"GM0482";"2020JJ00";"     630";"    29.4"
"123103";"A025404";"T001139";"GM0482";"2021JJ00";"     670";"    30.2"
"123104";"A025404";"T001139";"GM0482";"2022JJ00";"     620";"    26.2"
"123105";"A025404";"T001139";"GM0613";"2018JJ00";"     719";"    32.4"
"123106";"A025404";"T001139";"GM0613";"2019JJ00";"     740";"    32.0"
"123107";"A025404";"T001139";"GM0613";"2020JJ00";"     733";"    30.5"
"123108";"A025404";"T001139";"GM0613";"2021JJ00";"     767";"    31.5"
"123109";"A025404";"T001139";"GM0613";"2022JJ00";"     733";"    28.1"
"123110";"A025404";"T001139";"GM0361";"2018JJ00";"     637";"    32.6"
"123111";"A025404";"T001139";"GM0361";"2019JJ00";"     657";"    32.2"
"123112";"A025404";"T001139";"GM0361";"2020JJ00";"     647";"    30.4"
"123113";"A025404";"T001139";"GM0361";"2021JJ00";"     678";"    30.9"
"123114";"A025404";"T001139";"GM0361";"2022JJ00";"     637";"    26.8"
"123115";"A025404";"T001139";"GM0141";"2018JJ00";"     594";"    33.3"
"123116";"A025404";"T001139";"GM0141";"2019JJ00";"     609";"    33.0"
"123117";"A025404";"T001139";"GM0141";"2020JJ00";"     603";"    31.5"
"123118";"A025404";"T001139";"GM0141";"2021JJ00";"     653";"    33.2"
"123119";"A025404";"T001139";"GM0141";"2022JJ00";"     605";"    28.4"
"123120";"A025404";"T001139";"GM0034";"2018JJ00";"     686";"    33.7"
"123121";"A025404";"T001139";"GM0034";"2019JJ00";"     703";"    33.1"
"123122";"A025404";"T001139";"GM0034";"2020JJ00";"     702";"    31.5"
"123123";"A025404";"T001139";"GM0034";"2021JJ00";"     738";"    32.0"
"123124";"A025404";"T001139";"GM0034";"2022JJ00";"     690";"    27.3"
"123125";"A025404";"T001139";"GM0484";"2018JJ00";"     707";"    32.8"
"123126";"A025404";"T001139";"GM0484";"2019JJ00";"     725";"    32.2"
"123127";"A025404";"T001139";"GM0484";"2020JJ00";"     716";"    30.5"
"123128";"A025404";"T001139";"GM0484";"2021JJ00";"     751";"    31.2"
"123129";"A025404";"T001139";"GM0484";"2022JJ00";"     712";"    27.5"
"123130";"A025404";"T001139";"GM1723";"2018JJ00";"     790";"    37.1"
"123131";"A025404";"T001139";"GM1723";"2019JJ00";"     820";"    38.2"
"123132";"A025404";"T001139";"GM1723";"2020JJ00";"     814";"    36.4"
"123133";"A025404";"T001139";"GM1723";"2021JJ00";"     862";"    36.0"
"123134";"A025404";"T001139";"GM1723";"2022JJ00";"     864";"    33.5"
"123135";"A025404";"T001139";"GM1959";"2018JJ00";"";"       ."
"123136";"A025404";"T001139";"GM1959";"2019JJ00";"     685";"    31.5"
"123137";"A025404";"T001139";"GM1959";"2020JJ00";"     677";"    30.3"
"123138";"A025404";"T001139";"GM1959";"2021JJ00";"     713";"    31.0"
"123139";"A025404";"T001139";"GM1959";"2022JJ00";"     684";"    27.6"
"123140";"A025404";"T001139";"GM0060";"2018JJ00";"     751";"    34.5"
"123141";"A025404";"T001139";"GM0060";"2019JJ00";"     768";"    34.6"
"123142";"A025404";"T001139";"GM0060";"2020JJ00";"     778";"    33.6"
"123143";"A025404";"T001139";"GM0060";"2021JJ00";"     812";"    34.0"
"123144";"A025404";"T001139";"GM0060";"2022JJ00";"     796";"    30.1"
"123145";"A025404";"T001139";"GM0307";"2018JJ00";"     687";"    32.1"
"123146";"A025404";"T001139";"GM0307";"2019JJ00";"     707";"    31.7"
"123147";"A025404";"T001139";"GM0307";"2020JJ00";"     700";"    30.0"
"123148";"A025404";"T001139";"GM0307";"2021JJ00";"     741";"    30.6"
"123149";"A025404";"T001139";"GM0307";"2022JJ00";"     701";"    26.9"
"123150";"A025404";"T001139";"GM0362";"2018JJ00";"     857";"    34.4"
"123151";"A025404";"T001139";"GM0362";"2019JJ00";"     905";"    34.5"
"123152";"A025404";"T001139";"GM0362";"2020JJ00";"     925";"    33.6"
"123153";"A025404";"T001139";"GM0362";"2021JJ00";"     968";"    34.3"
"123154";"A025404";"T001139";"GM0362";"2022JJ00";"     936";"    30.6"
"123155";"A025404";"T001139";"GM0363";"2018JJ00";"     733";"    32.6"
"123156";"A025404";"T001139";"GM0363";"2019JJ00";"     786";"    33.0"
"123157";"A025404";"T001139";"GM0363";"2020JJ00";"     804";"    32.1"
"123158";"A025404";"T001139";"GM0363";"2021JJ00";"     859";"    33.0"
"123159";"A025404";"T001139";"GM0363";"2022JJ00";"     820";"    28.7"
"123160";"A025404";"T001139";"GM0200";"2018JJ00";"     669";"    33.9"
"123161";"A025404";"T001139";"GM0200";"2019JJ00";"     688";"    33.4"
"123162";"A025404";"T001139";"GM0200";"2020JJ00";"     685";"    32.0"
"123163";"A025404";"T001139";"GM0200";"2021JJ00";"     718";"    32.6"
"123164";"A025404";"T001139";"GM0200";"2022JJ00";"     666";"    27.8"
"123165";"A025404";"T001139";"GM0003";"2018JJ00";"     610";"    33.6"
"123166";"A025404";"T001139";"GM0003";"2019JJ00";"     616";"    33.0"
"123167";"A025404";"T001139";"GM0003";"2020JJ00";"     603";"    31.5"
"123168";"A025404";"T001139";"GM0003";"2021JJ00";"";"       ."
"123169";"A025404";"T001139";"GM0003";"2022JJ00";"";"       ."
"123170";"A025404";"T001139";"GM0202";"2018JJ00";"     623";"    33.0"
"123171";"A025404";"T001139";"GM0202";"2019JJ00";"     649";"    32.7"
"123172";"A025404";"T001139";"GM0202";"2020JJ00";"     647";"    31.1"
"123173";"A025404";"T001139";"GM0202";"2021JJ00";"     687";"    31.7"
"123174";"A025404";"T001139";"GM0202";"2022JJ00";"     640";"    26.8"
"123175";"A025404";"T001139";"GM0106";"2018JJ00";"     615";"    33.1"
"123176";"A025404";"T001139";"GM0106";"2019JJ00";"     635";"    32.8"
"123177";"A025404";"T001139";"GM0106";"2020JJ00";"     622";"    31.0"
"123178";"A025404";"T001139";"GM0106";"2021JJ00";"     653";"    31.6"
"123179";"A025404";"T001139";"GM0106";"2022JJ00";"     605";"    27.0"
"123180";"A025404";"T001139";"GM0743";"2018JJ00";"     632";"    31.7"
"123181";"A025404";"T001139";"GM0743";"2019JJ00";"     650";"    31.8"
"123182";"A025404";"T001139";"GM0743";"2020JJ00";"     642";"    30.6"
"123183";"A025404";"T001139";"GM0743";"2021JJ00";"     678";"    30.9"
"123184";"A025404";"T001139";"GM0743";"2022JJ00";"     664";"    27.0"
"123185";"A025404";"T001139";"GM0744";"2018JJ00";"     734";"    36.1"
"123186";"A025404";"T001139";"GM0744";"2019JJ00";"     765";"    35.9"
"123187";"A025404";"T001139";"GM0744";"2020JJ00";"     757";"    34.9"
"123188";"A025404";"T001139";"GM0744";"2021JJ00";"     799";"    35.7"
"123189";"A025404";"T001139";"GM0744";"2022JJ00";"     792";"    32.1"
"123190";"A025404";"T001139";"GM0308";"2018JJ00";"     703";"    33.6"
"123191";"A025404";"T001139";"GM0308";"2019JJ00";"     722";"    33.4"
"123192";"A025404";"T001139";"GM0308";"2020JJ00";"     720";"    31.5"
"123193";"A025404";"T001139";"GM0308";"2021JJ00";"     757";"    32.5"
"123194";"A025404";"T001139";"GM0308";"2022JJ00";"     712";"    28.4"
"123195";"A025404";"T001139";"GM0489";"2018JJ00";"     755";"    32.6"
"123196";"A025404";"T001139";"GM0489";"2019JJ00";"     775";"    32.2"
"123197";"A025404";"T001139";"GM0489";"2020JJ00";"     767";"    30.8"
"123198";"A025404";"T001139";"GM0489";"2021JJ00";"     805";"    31.4"
"123199";"A025404";"T001139";"GM0489";"2022JJ00";"     761";"    27.3"
"123200";"A025404";"T001139";"GM0203";"2018JJ00";"     747";"    34.3"
"123201";"A025404";"T001139";"GM0203";"2019JJ00";"     769";"    34.0"
"123202";"A025404";"T001139";"GM0203";"2020JJ00";"     762";"    32.5"
"123203";"A025404";"T001139";"GM0203";"2021JJ00";"     794";"    32.3"
"123204";"A025404";"T001139";"GM0203";"2022JJ00";"     758";"    28.4"
"123205";"A025404";"T001139";"GM0005";"2018JJ00";"     632";"    32.8"
"123206";"A025404";"T001139";"GM0005";"2019JJ00";"";"       ."
"123207";"A025404";"T001139";"GM0005";"2020JJ00";"";"       ."
"123208";"A025404";"T001139";"GM0005";"2021JJ00";"";"       ."
"123209";"A025404";"T001139";"GM0005";"2022JJ00";"";"       ."
"123210";"A025404";"T001139";"GM0888";"2018JJ00";"     621";"    32.8"
"123211";"A025404";"T001139";"GM0888";"2019JJ00";"     649";"    32.7"
"123212";"A025404";"T001139";"GM0888";"2020JJ00";"     635";"    31.1"
"123213";"A025404";"T001139";"GM0888";"2021JJ00";"     674";"    31.8"
"123214";"A025404";"T001139";"GM0888";"2022JJ00";"     638";"    28.0"
"123215";"A025404";"T001139";"GM1954";"2018JJ00";"";"       ."
"123216";"A025404";"T001139";"GM1954";"2019JJ00";"     672";"    34.6"
"123217";"A025404";"T001139";"GM1954";"2020JJ00";"     664";"    33.4"
"123218";"A025404";"T001139";"GM1954";"2021JJ00";"     705";"    34.4"
"123219";"A025404";"T001139";"GM1954";"2022JJ00";"     671";"    30.2"
"123220";"A025404";"T001139";"GM0370";"2018JJ00";"     716";"    33.7"
"123221";"A025404";"T001139";"GM0370";"2019JJ00";"     753";"    33.3"
"123222";"A025404";"T001139";"GM0370";"2020JJ00";"     742";"    32.2"
"123223";"A025404";"T001139";"GM0370";"2021JJ00";"     778";"    32.1"
"123224";"A025404";"T001139";"GM0370";"2022JJ00";"";"       ."
"123225";"A025404";"T001139";"GM0889";"2018JJ00";"     613";"    32.6"
"123226";"A025404";"T001139";"GM0889";"2019JJ00";"     629";"    32.1"
"123227";"A025404";"T001139";"GM0889";"2020JJ00";"     603";"    29.9"
"123228";"A025404";"T001139";"GM0889";"2021JJ00";"     641";"    31.1"
"123229";"A025404";"T001139";"GM0889";"2022JJ00";"     605";"    26.6"
"123230";"A025404";"T001139";"GM1945";"2018JJ00";"     628";"    33.0"
"123231";"A025404";"T001139";"GM1945";"2019JJ00";"     650";"    32.9"
"123232";"A025404";"T001139";"GM1945";"2020JJ00";"     645";"    31.3"
"123233";"A025404";"T001139";"GM1945";"2021JJ00";"     674";"    32.1"
"123234";"A025404";"T001139";"GM1945";"2022JJ00";"     636";"    28.1"
"123235";"A025404";"T001139";"GM0491";"2018JJ00";"";"       ."
"123236";"A025404";"T001139";"GM0491";"2019JJ00";"";"       ."
"123237";"A025404";"T001139";"GM0491";"2020JJ00";"";"       ."
"123238";"A025404";"T001139";"GM0491";"2021JJ00";"";"       ."
"123239";"A025404";"T001139";"GM0491";"2022JJ00";"";"       ."
"123240";"A025404";"T001139";"GM1724";"2018JJ00";"     728";"    36.4"
"123241";"A025404";"T001139";"GM1724";"2019JJ00";"     748";"    35.3"
"123242";"A025404";"T001139";"GM1724";"2020JJ00";"     755";"    34.2"
"123243";"A025404";"T001139";"GM1724";"2021JJ00";"     786";"    34.2"
"123244";"A025404";"T001139";"GM1724";"2022JJ00";"     785";"    31.3"
"123245";"A025404";"T001139";"GM0893";"2018JJ00";"     617";"    32.1"
"123246";"A025404";"T001139";"GM0893";"2019JJ00";"     632";"    31.3"
"123247";"A025404";"T001139";"GM0893";"2020JJ00";"     624";"    29.7"
"123248";"A025404";"T001139";"GM0893";"2021JJ00";"     645";"    30.3"
"123249";"A025404";"T001139";"GM0893";"2022JJ00";"     624";"    26.7"
"123250";"A025404";"T001139";"GM0373";"2018JJ00";"     742";"    35.4"
"123251";"A025404";"T001139";"GM0373";"2019JJ00";"     754";"    35.0"
"123252";"A025404";"T001139";"GM0373";"2020JJ00";"     747";"    33.7"
"123253";"A025404";"T001139";"GM0373";"2021JJ00";"     776";"    33.6"
"123254";"A025404";"T001139";"GM0373";"2022JJ00";"     740";"    29.8"
"123255";"A025404";"T001139";"GM0748";"2018JJ00";"     682";"    34.8"
"123256";"A025404";"T001139";"GM0748";"2019JJ00";"     698";"    34.2"
"123257";"A025404";"T001139";"GM0748";"2020JJ00";"     692";"    32.6"
"123258";"A025404";"T001139";"GM0748";"2021JJ00";"     720";"    33.1"
"123259";"A025404";"T001139";"GM0748";"2022JJ00";"     670";"    28.4"
"123260";"A025404";"T001139";"GM1859";"2018JJ00";"     655";"    32.5"
"123261";"A025404";"T001139";"GM1859";"2019JJ00";"     675";"    32.3"
"123262";"A025404";"T001139";"GM1859";"2020JJ00";"     666";"    30.9"
"123263";"A025404";"T001139";"GM1859";"2021JJ00";"     699";"    31.0"
"123264";"A025404";"T001139";"GM1859";"2022JJ00";"     675";"    27.5"
"123265";"A025404";"T001139";"GM1721";"2018JJ00";"     689";"    33.6"
"123266";"A025404";"T001139";"GM1721";"2019JJ00";"     705";"    32.6"
"123267";"A025404";"T001139";"GM1721";"2020JJ00";"     700";"    31.0"
"123268";"A025404";"T001139";"GM1721";"2021JJ00";"     744";"    32.1"
"123269";"A025404";"T001139";"GM1721";"2022JJ00";"     723";"    28.5"
"123270";"A025404";"T001139";"GM0753";"2018JJ00";"     697";"    33.8"
"123271";"A025404";"T001139";"GM0753";"2019JJ00";"     710";"    33.1"
"123272";"A025404";"T001139";"GM0753";"2020JJ00";"     697";"    31.1"
"123273";"A025404";"T001139";"GM0753";"2021JJ00";"     736";"    32.1"
"123274";"A025404";"T001139";"GM0753";"2022JJ00";"     707";"    28.2"
"123275";"A025404";"T001139";"GM0209";"2018JJ00";"     652";"    32.3"
"123276";"A025404";"T001139";"GM0209";"2019JJ00";"     677";"    32.3"
"123277";"A025404";"T001139";"GM0209";"2020JJ00";"     668";"    31.0"
"123278";"A025404";"T001139";"GM0209";"2021JJ00";"     701";"    31.5"
"123279";"A025404";"T001139";"GM0209";"2022JJ00";"     664";"    27.6"
"123280";"A025404";"T001139";"GM0375";"2018JJ00";"     653";"    32.1"
"123281";"A025404";"T001139";"GM0375";"2019JJ00";"     672";"    31.6"
"123282";"A025404";"T001139";"GM0375";"2020JJ00";"     668";"    30.1"
"123283";"A025404";"T001139";"GM0375";"2021JJ00";"     706";"    31.0"
"123284";"A025404";"T001139";"GM0375";"2022JJ00";"     661";"    26.6"
"123285";"A025404";"T001139";"GM0585";"2018JJ00";"     669";"    32.3"
"123286";"A025404";"T001139";"GM0585";"2019JJ00";"";"       ."
"123287";"A025404";"T001139";"GM0585";"2020JJ00";"";"       ."
"123288";"A025404";"T001139";"GM0585";"2021JJ00";"";"       ."
"123289";"A025404";"T001139";"GM0585";"2022JJ00";"";"       ."
"123290";"A025404";"T001139";"GM1728";"2018JJ00";"     698";"    35.0"
"123291";"A025404";"T001139";"GM1728";"2019JJ00";"     713";"    34.7"
"123292";"A025404";"T001139";"GM1728";"2020JJ00";"     725";"    33.2"
"123293";"A025404";"T001139";"GM1728";"2021JJ00";"     758";"    33.7"
"123294";"A025404";"T001139";"GM1728";"2022JJ00";"     726";"    29.7"
"123295";"A025404";"T001139";"GM0376";"2018JJ00";"     863";"    35.6"
"123296";"A025404";"T001139";"GM0376";"2019JJ00";"     852";"    34.3"
"123297";"A025404";"T001139";"GM0376";"2020JJ00";"     843";"    32.8"
"123298";"A025404";"T001139";"GM0376";"2021JJ00";"     888";"    33.3"
"123299";"A025404";"T001139";"GM0376";"2022JJ00";"     888";"    29.9"
"123300";"A025404";"T001139";"GM0495";"2018JJ00";"";"       ."
"123301";"A025404";"T001139";"GM0495";"2019JJ00";"";"       ."
"123302";"A025404";"T001139";"GM0495";"2020JJ00";"";"       ."
